,i,ons_item_number,period,unit
134,19,210214.0,201433,97.15806097676469
135,20,210214.0,201434,99.75468552312073
136,21,210214.0,201435,98.01692400061187
137,22,210214.0,201436,97.66311703347452
138,23,210214.0,201437,98.23176575228284
139,24,210214.0,201438,97.96108432089119
140,25,210214.0,201439,96.63922741704985
141,26,210214.0,201440,97.10493258731383
142,6,210214.0,201441,96.79960966371058
143,7,210214.0,201442,97.65271998102527
144,8,210214.0,201443,100.79137192815084
145,9,210214.0,201444,101.47480791271806
146,10,210214.0,201445,101.58263448071669
147,11,210214.0,201446,101.60176824891111
148,12,210214.0,201447,100.9839060398386
149,13,210214.0,201448,100.78091118402497
150,14,210214.0,201449,99.48119821156143
151,27,210214.0,201450,99.25838855768909
152,29,210214.0,201451,99.49014196423693
153,28,210214.0,201452,99.36207261988865
154,30,210214.0,201501,98.84427157413896
155,0,210302.0,201423,100.0
156,1,210302.0,201424,99.82249744760777
157,2,210302.0,201425,99.93843270448129
158,3,210302.0,201426,100.70200014756294
159,4,210302.0,201427,100.9260529645616
160,5,210302.0,201428,101.21870667743609
161,6,210302.0,201429,101.33991325427661
162,7,210302.0,201430,101.22398425551728
163,8,210302.0,201431,100.92373589688712
164,9,210302.0,201432,100.85828349378951
165,10,210302.0,201433,100.92567034358302
166,11,210302.0,201434,101.24337244012045
167,12,210302.0,201435,101.29438482775353
168,13,210302.0,201436,101.42376719982416
169,14,210302.0,201437,101.44534698964249
170,15,210302.0,201438,101.44165101602611
171,16,210302.0,201439,101.52498848306544
172,17,210302.0,201440,101.53865698533973
173,18,210302.0,201441,101.53322373159257
174,19,210302.0,201442,101.5314127116174
175,20,210302.0,201443,101.16451077069397
176,21,210302.0,201444,100.90913274566537
177,22,210302.0,201445,100.89921133776045
178,23,210302.0,201446,101.35343733708791
179,24,210302.0,201447,101.7423717622238
180,25,210302.0,201448,102.4066901272807
181,26,210302.0,201449,101.94338218258846
182,27,210302.0,201450,101.13209439192453
183,28,210302.0,201451,101.40970002170498
184,29,210302.0,201452,101.45660169183674
185,30,210302.0,201501,102.11519301081098
186,0,211305.0,201423,100.0
187,1,211305.0,201424,100.05170515284338
188,2,211305.0,201425,100.03780820451706
189,3,211305.0,201426,99.59453015149995
190,4,211305.0,201427,99.1979748838812
191,5,211305.0,201428,98.62451918506171
192,6,211305.0,201429,97.93068070409193
193,7,211305.0,201430,96.78128812557634
194,8,211305.0,201431,96.92179108685349
195,9,211305.0,201432,99.13868479821535
196,10,211305.0,201433,99.0575283037803
197,11,211305.0,201434,98.82266894582934
198,12,211305.0,201435,98.56452808910258
199,13,211305.0,201436,97.92135272020862
200,14,211305.0,201437,97.67209924720427
201,15,211305.0,201438,99.45485648106796
202,16,211305.0,201439,99.9562077342382
203,17,211305.0,201440,99.81939531012964
204,18,211305.0,201441,98.42827319111116
205,19,211305.0,201442,97.65887254968395
206,20,211305.0,201443,97.3843326855491
207,21,211305.0,201444,97.91867992020777
208,22,211305.0,201445,97.93393635914917
209,23,211305.0,201446,97.99252641033765
210,24,211305.0,201447,96.9676696696783
211,25,211305.0,201448,96.33233919170601
212,26,211305.0,201449,96.62871558527036
213,27,211305.0,201450,97.59317918401598
214,28,211305.0,201451,97.12610751360307
215,29,211305.0,201452,96.9940844150282
216,30,211305.0,201501,96.9940844150282
217,0,211501.0,201423,100.0
218,1,211501.0,201424,98.68980359967856
219,2,211501.0,201425,98.46186908369738
220,3,211501.0,201426,97.8254447166334
221,4,211501.0,201427,96.61719188545739
222,5,211501.0,201428,96.91853563493167
223,6,211501.0,201429,99.44527301753537
224,7,211501.0,201430,99.07136816515148
225,8,211501.0,201431,99.02360868066611
226,9,211501.0,201432,97.7237138881797
227,10,211501.0,201433,96.19814138725799
228,11,211501.0,201434,96.0690950920712
229,12,211501.0,201435,97.91366841296689
230,13,211501.0,201436,98.71820837019321
231,14,211501.0,201437,98.3250596793758
232,15,211501.0,201438,95.97360370050336
233,16,211501.0,201439,94.82869613958465
234,17,211501.0,201440,94.7777079881196
235,18,211501.0,201441,93.71561023835564
236,19,211501.0,201442,92.47069404998291
237,20,211501.0,201443,92.39510935773404
238,21,211501.0,201444,93.31449671129461
239,22,211501.0,201445,94.30823882487347
240,23,211501.0,201446,94.03854446519189
241,24,211501.0,201447,93.0273346840084
242,25,211501.0,201448,93.50362421802066
243,26,211501.0,201449,93.82758881419618
244,27,211501.0,201450,93.11631064791729
245,28,211501.0,201451,93.08696798354107
246,29,211501.0,201452,93.55440716564323
247,30,211501.0,201501,94.24290174578553
248,0,211709.0,201423,100.0
249,1,211709.0,201424,99.71517793605584
250,2,211709.0,201425,99.6440992660771
251,3,211709.0,201426,99.36029088594888
252,4,211709.0,201427,99.14796520583141
253,5,211709.0,201428,97.1877032826004
254,6,211709.0,201429,98.11968349664343
255,7,211709.0,201430,100.07133254302288
256,8,211709.0,201431,100.14271596936265
257,9,211709.0,201432,100.15370255353673
258,10,211709.0,201433,99.98559497559523
259,22,211709.0,201434,99.95792992285901
260,23,211709.0,201435,99.51541030781574
261,24,211709.0,201436,98.05592046456539
262,25,211709.0,201437,97.67786013606481
263,26,211709.0,201438,98.51366024653743
264,27,211709.0,201439,98.89554953865876
265,28,211709.0,201440,98.80181017243312
266,29,211709.0,201441,98.36845460904975
267,11,211709.0,201442,97.95980935514403
268,12,211709.0,201443,98.43149094049582
269,13,211709.0,201444,99.5793228330888
270,14,211709.0,201445,99.47398734200533
271,15,211709.0,201446,99.45381143533038
272,16,211709.0,201447,99.38546258858196
273,17,211709.0,201448,97.61860180742877
274,18,211709.0,201449,97.2809536563153
275,19,211709.0,201450,99.11917879356274
276,20,211709.0,201451,99.78540689328248
277,21,211709.0,201452,99.83132724181752
278,30,211709.0,201501,99.43213855879533
279,3,211710.0,201423,100.0
280,4,211710.0,201424,99.69330217750407
281,5,211710.0,201425,99.6328809506382
282,6,211710.0,201426,99.6422774024526
283,7,211710.0,201427,99.6422774024526
284,8,211710.0,201428,98.17760537634015
285,9,211710.0,201429,98.38342777008194
286,10,211710.0,201430,99.39360287570592
287,11,211710.0,201431,99.44584006767441
288,12,211710.0,201432,99.79909122001708
289,13,211710.0,201433,99.73389601387619
290,23,211710.0,201434,99.67993022898115
291,24,211710.0,201435,99.28520387663895
292,25,211710.0,201436,97.3772178891924
293,26,211710.0,201437,96.84424637324075
294,14,211710.0,201438,98.60987989575712
295,15,211710.0,201439,99.21768882305699
296,16,211710.0,201440,99.6359613665783
297,17,211710.0,201441,98.79554526298824
298,18,211710.0,201442,98.44874223553606
299,19,211710.0,201443,98.73825402784414
300,20,211710.0,201444,99.69444607923246
301,21,211710.0,201445,99.85820627421732
302,22,211710.0,201446,99.64424878305141
303,0,211710.0,201447,99.63377456320623
304,1,211710.0,201448,97.88461702720494
305,2,211710.0,201449,97.71286467540553
306,27,211710.0,201450,100
307,28,211710.0,201451,100
308,29,211710.0,201452,100
309,30,211710.0,201501,100
310,22,211807.0,201423,100.0
311,17,211807.0,201424,105.73093059008501
312,18,211807.0,201425,106.79125703237303
313,19,211807.0,201426,107.771340384577
314,20,211807.0,201427,107.67595950166489
315,21,211807.0,201428,107.67595950166489
316,23,211807.0,201429,108.38622924957797
317,24,211807.0,201430,108.78981528976117
318,25,211807.0,201431,109.10631872381803
319,26,211807.0,201432,108.36904419274482
320,27,211807.0,201433,109.06617703466715
321,28,211807.0,201434,108.9399001093077
322,29,211807.0,201435,91.27886709082425
323,0,211807.0,201436,87.44367531767531
324,1,211807.0,201437,86.64051707783611
325,2,211807.0,201438,93.84560701058724
326,3,211807.0,201439,103.62375483278402
327,4,211807.0,201440,103.45622522970608
328,5,211807.0,201441,98.59865500726438
329,6,211807.0,201442,95.80196500389798
330,7,211807.0,201443,90.944969693133
331,8,211807.0,201444,97.32036696014656
332,9,211807.0,201445,102.22082094946484
333,10,211807.0,201446,103.01708178975564
334,11,211807.0,201447,103.01708178975564
335,12,211807.0,201448,103.01708178975564
336,13,211807.0,201449,103.01708178975564
337,14,211807.0,201450,103.8308467878265
338,15,211807.0,201451,103.94919613353902
339,16,211807.0,201452,103.94919613353902
340,30,211807.0,201501,92.19767753562643
341,0,211814.0,201423,100.0
342,1,211814.0,201424,99.91314159984893
343,2,211814.0,201425,99.91163168660916
344,3,211814.0,201426,98.40863074704674
345,4,211814.0,201427,97.0942271871468
346,5,211814.0,201428,96.85429554542051
347,6,211814.0,201429,99.76411709594599
348,7,211814.0,201430,101.06669815357547
349,8,211814.0,201431,101.0556434256634
350,9,211814.0,201432,101.05660438207913
351,10,211814.0,201433,100.91934499083447
352,11,211814.0,201434,100.89648655776043
353,12,211814.0,201435,100.89648655776043
354,13,211814.0,201436,100.89648655776043
355,14,211814.0,201437,100.9069579504481
356,15,211814.0,201438,98.80543606391848
357,16,211814.0,201439,97.49749014613242
358,17,211814.0,201440,97.49749014613242
359,18,211814.0,201441,99.63894649395367
360,19,211814.0,201442,100.10000101879145
361,20,211814.0,201443,100.02127190264972
362,21,211814.0,201444,100.02354117265402
363,22,211814.0,201445,100.02292964352677
364,23,211814.0,201446,100.02292964352677
365,24,211814.0,201447,100.02292964352677
366,25,211814.0,201448,100.12711920150936
367,26,211814.0,201449,100.26620745575153
368,27,211814.0,201450,100.26620745575153
369,28,211814.0,201451,100.26279005919854
370,29,211814.0,201452,102.34640898099671
371,30,211814.0,201501,102.34640898099671
372,4,211901.0,201423,100.0
373,5,211901.0,201424,100.65127721567934
374,6,211901.0,201425,100.50440773678639
375,7,211901.0,201426,100.1858723711153
376,14,211901.0,201427,100.31883106875598
377,15,211901.0,201428,101.75437831036088
378,8,211901.0,201429,101.7978481600768
379,9,211901.0,201430,100.9494100598588
380,10,211901.0,201431,100.40906128159328
381,11,211901.0,201432,99.90226493648214
382,12,211901.0,201433,99.8258128180459
383,13,211901.0,201434,101.84922017235732
384,16,211901.0,201435,99.03358011147691
385,17,211901.0,201436,98.58359596320057
386,18,211901.0,201437,98.66619866130512
387,19,211901.0,201438,99.74008893371789
388,20,211901.0,201439,100.37538759843423
389,21,211901.0,201440,101.31008369099777
390,22,211901.0,201441,101.86918757535139
391,23,211901.0,201442,101.76526715008794
392,24,211901.0,201443,100.97263112035328
393,25,211901.0,201444,100.03620922173843
394,26,211901.0,201445,99.89345167825428
395,27,211901.0,201446,100.70835244970348
396,28,211901.0,201447,99.81925791885105
397,29,211901.0,201448,99.66408662629857
398,0,211901.0,201449,96.50386803537604
399,1,211901.0,201450,93.99005423536036
400,2,211901.0,201451,93.92375889893385
401,3,211901.0,201452,94.00489166366816
402,30,211901.0,201501,97.72450432122174
403,0,212006.0,201423,100.0
404,1,212006.0,201424,100.76275970104041
405,2,212006.0,201425,100.91459569284751
406,3,212006.0,201426,100.99534885327934
407,4,212006.0,201427,101.01276471852097
408,5,212006.0,201428,100.10290259281223
409,6,212006.0,201429,99.96301010934981
410,7,212006.0,201430,98.44872927321317
411,8,212006.0,201431,98.0319806074753
412,9,212006.0,201432,97.82185276439536
413,10,212006.0,201433,101.06781872629098
414,11,212006.0,201434,101.63025899447507
415,12,212006.0,201435,100.43994867313324
416,13,212006.0,201436,100.23583803420037
417,14,212006.0,201437,99.2484993297093
418,15,212006.0,201438,96.87677280082107
419,16,212006.0,201439,94.41635131994138
420,17,212006.0,201440,94.29398726261296
421,18,212006.0,201441,96.35986802842363
422,19,212006.0,201442,97.06820592692968
423,20,212006.0,201443,97.02419158499328
424,21,212006.0,201444,98.05785934568537
425,22,212006.0,201445,98.50948950902855
426,23,212006.0,201446,98.520557964879
427,24,212006.0,201447,100.04375192698103
428,25,212006.0,201448,100.70369147812845
429,26,212006.0,201449,100.63596006638235
430,27,212006.0,201450,93.5072817913852
431,28,212006.0,201451,93.5072817913852
432,29,212006.0,201452,93.5072817913852
433,30,212006.0,201501,93.5072817913852
434,29,212011.0,201423,100.0
435,0,212011.0,201424,101.43956576305145
436,1,212011.0,201425,101.18957981265724
437,2,212011.0,201426,100.2891198737515
438,3,212011.0,201427,99.9319497830754
439,4,212011.0,201428,99.9040578515543
440,5,212011.0,201429,100.49518933587879
441,6,212011.0,201430,101.71511005607915
442,7,212011.0,201431,101.22018873107324
443,8,212011.0,201432,99.38363539174165
444,9,212011.0,201433,99.1750384449221
445,10,212011.0,201434,99.43706856595821
446,11,212011.0,201435,98.73227961214978
447,12,212011.0,201436,98.81091871778355
448,13,212011.0,201437,100.30196368615543
449,14,212011.0,201438,99.58685483510993
450,15,212011.0,201439,99.1782919859962
451,16,212011.0,201440,98.49774052891934
452,17,212011.0,201441,98.03527576005399
453,18,212011.0,201442,98.22899147838766
454,19,212011.0,201443,98.21063090165157
455,20,212011.0,201444,96.71225137896045
456,21,212011.0,201445,97.03489999063396
457,22,212011.0,201446,96.78610843312624
458,23,212011.0,201447,96.14312371987593
459,24,212011.0,201448,96.04321232725877
460,25,212011.0,201449,96.59368874890055
461,26,212011.0,201450,94.0715442555975
462,27,212011.0,201451,93.75778072814389
463,28,212011.0,201452,95.54212223474714
464,30,212011.0,201501,98.51836808093071
465,4,212016.0,201423,100.0
466,5,212016.0,201424,101.87517593891673
467,6,212016.0,201425,102.13185280871076
468,7,212016.0,201426,100.27286000035703
469,8,212016.0,201427,100.26916942776664
470,9,212016.0,201428,98.78817263670592
471,10,212016.0,201429,99.94778349423147
472,11,212016.0,201430,98.95432909508176
473,12,212016.0,201431,98.74761993999044
474,13,212016.0,201432,97.72515286673315
475,14,212016.0,201433,99.93552055836716
476,15,212016.0,201434,100.4370579073833
477,16,212016.0,201435,100.51133705123408
478,17,212016.0,201436,101.14319685512419
479,18,212016.0,201437,100.5900828081948
480,19,212016.0,201438,97.29370131687341
481,20,212016.0,201439,95.057052770819
482,21,212016.0,201440,94.31019134862022
483,22,212016.0,201441,97.02429008524888
484,23,212016.0,201442,97.69675823596552
485,24,212016.0,201443,97.53336505222067
486,25,212016.0,201444,96.51055442394313
487,26,212016.0,201445,95.33647394693607
488,27,212016.0,201446,95.31722398642354
489,28,212016.0,201447,98.48292574963214
490,29,212016.0,201448,99.60278150909004
491,0,212016.0,201449,99.59185579284741
492,1,212016.0,201450,97.66866012533939
493,2,212016.0,201451,96.78257073219102
494,3,212016.0,201452,96.79459385594936
495,30,212016.0,201501,96.92153135789681
496,0,212017.0,201424,100
497,1,212017.0,201425,100
498,2,212017.0,201426,100
499,3,212017.0,201427,100
500,13,212017.0,201428,100
501,14,212017.0,201429,100
502,15,212017.0,201430,100
503,16,212017.0,201431,100
504,4,212017.0,201432,100
505,5,212017.0,201433,100
506,6,212017.0,201434,100
507,17,212017.0,201435,100
508,18,212017.0,201436,100
509,7,212017.0,201437,100
510,8,212017.0,201438,100
511,9,212017.0,201439,100
512,10,212017.0,201440,100
513,11,212017.0,201441,100
514,12,212017.0,201442,100
515,23,212017.0,201443,100
516,19,212017.0,201444,100
517,20,212017.0,201445,100
518,21,212017.0,201446,100
519,22,212017.0,201447,100
520,24,212017.0,201448,100
521,25,212017.0,201449,100
522,26,212017.0,201450,100
523,27,212017.0,201451,100
524,28,212017.0,201452,100
525,29,212017.0,201501,100
526,0,212319.0,201424,100
527,1,212319.0,201425,100
528,2,212319.0,201426,100
529,3,212319.0,201427,100
530,4,212319.0,201428,100
531,5,212319.0,201429,100
532,6,212319.0,201430,100
533,7,212319.0,201431,100
534,8,212319.0,201432,100
535,9,212319.0,201433,100
536,10,212319.0,201434,100
537,11,212319.0,201435,100
538,12,212319.0,201436,100
539,13,212319.0,201437,100
540,14,212319.0,201438,100
541,15,212319.0,201439,100
542,16,212319.0,201440,100
543,17,212319.0,201441,100
544,18,212319.0,201442,100
545,19,212319.0,201443,100
546,20,212319.0,201444,100
547,21,212319.0,201445,100
548,22,212319.0,201446,100
549,23,212319.0,201447,100
550,24,212319.0,201448,100
551,25,212319.0,201449,100
552,26,212319.0,201450,100
553,27,212319.0,201451,100
554,28,212319.0,201452,100
555,29,212319.0,201501,100
556,0,212360.0,201423,100.0
557,1,212360.0,201424,100.57994121246385
558,2,212360.0,201425,96.65981131117879
559,3,212360.0,201426,94.92526654751629
560,4,212360.0,201427,98.71843646475898
561,5,212360.0,201428,96.73872334227411
562,6,212360.0,201429,95.11002539997322
563,7,212360.0,201430,94.78036042271462
564,8,212360.0,201431,95.84090167214974
565,9,212360.0,201432,96.29757822531676
566,10,212360.0,201433,98.28091443917856
567,11,212360.0,201434,98.28091443917856
568,12,212360.0,201435,97.23362143977309
569,13,212360.0,201436,96.8439739137599
570,14,212360.0,201437,97.25426262412243
571,15,212360.0,201438,97.32377021005286
572,16,212360.0,201439,97.79925909522747
573,17,212360.0,201440,97.62239159725925
574,18,212360.0,201441,97.90176363427247
575,19,212360.0,201442,97.8684957716662
576,29,212360.0,201443,95.16395473004667
577,20,212360.0,201444,94.87502494141296
578,21,212360.0,201445,93.1927796065176
579,22,212360.0,201446,93.43816171934492
580,23,212360.0,201447,95.5928680546635
581,24,212360.0,201448,94.56886295939731
582,25,212360.0,201449,93.46875699903909
583,26,212360.0,201450,93.02774985535692
584,27,212360.0,201451,91.83077999908963
585,28,212360.0,201452,92.01885644124482
586,30,212360.0,201501,92.46384117110786
587,0,212515.0,201423,100.0
588,1,212515.0,201424,100.28063937669145
589,2,212515.0,201425,99.82482019583483
590,3,212515.0,201426,99.69617894928723
591,4,212515.0,201427,100.61823428069454
592,5,212515.0,201428,100.2652110986235
593,6,212515.0,201429,99.9375297936971
594,7,212515.0,201430,100.04408481841634
595,8,212515.0,201431,101.06369901830932
596,9,212515.0,201432,101.42634408402098
597,10,212515.0,201433,100.83041379829119
598,11,212515.0,201434,100.63383231172027
599,12,212515.0,201435,101.00273996967921
600,13,212515.0,201436,101.1960676619813
601,14,212515.0,201437,101.09590629082467
602,15,212515.0,201438,100.86099853635568
603,16,212515.0,201439,100.82264879353
604,17,212515.0,201440,100.82264879353
605,23,212515.0,201441,99.7962184474685
606,24,212515.0,201442,99.62455459412479
607,25,212515.0,201443,99.78521506618928
608,26,212515.0,201444,99.82593229404814
609,27,212515.0,201445,97.99322872375346
610,28,212515.0,201446,97.99322872375346
611,29,212515.0,201447,98.10022514649577
612,18,212515.0,201448,97.3558934868135
613,19,212515.0,201449,96.11491635934568
614,20,212515.0,201450,94.60332645354949
615,21,212515.0,201451,96.0323869391725
616,22,212515.0,201452,95.88543975224455
617,30,212515.0,201501,97.54793393165988
618,0,212519.0,201423,100.0
619,1,212519.0,201424,100.83091288947222
620,2,212519.0,201425,99.7824581356349
621,3,212519.0,201426,99.40613245664184
622,4,212519.0,201427,101.5344773598065
623,5,212519.0,201428,101.48763390514108
624,6,212519.0,201429,99.43351996953885
625,7,212519.0,201430,100.64601772234336
626,8,212519.0,201431,100.62576663693041
627,9,212519.0,201432,100.60674660183595
628,10,212519.0,201433,101.40203318510864
629,11,212519.0,201434,101.40203318510864
630,12,212519.0,201435,100.14139394984515
631,13,212519.0,201436,99.93281640641723
632,14,212519.0,201437,100.05327260531918
633,15,212519.0,201438,99.95501005154807
634,16,212519.0,201439,99.1922980972033
635,17,212519.0,201440,99.03448799822674
636,18,212519.0,201441,99.9828288565252
637,19,212519.0,201442,99.85966356566811
638,20,212519.0,201443,98.91703502009726
639,21,212519.0,201444,99.46279898422257
640,22,212519.0,201445,100.54891919572486
641,23,212519.0,201446,100.75476112474043
642,24,212519.0,201447,101.61110393804637
643,25,212519.0,201448,103.96809115070565
644,26,212519.0,201449,100.68647854926121
645,27,212519.0,201450,99.32064388970136
646,28,212519.0,201451,103.47475409562679
647,29,212519.0,201452,104.33642159771755
648,30,212519.0,201501,103.04938138123154
649,0,212717.0,201423,100.0
650,1,212717.0,201424,100.09206151699146
651,2,212717.0,201425,95.84392383852702
652,3,212717.0,201426,95.15364091266598
653,4,212717.0,201427,100.09206151699146
654,5,212717.0,201428,99.33593988516212
655,6,212717.0,201429,99.13608760380804
656,7,212717.0,201430,99.09082584039955
657,8,212717.0,201431,99.04055922824952
658,9,212717.0,201432,99.04055922824952
659,10,212717.0,201433,99.04055922824952
660,11,212717.0,201434,99.04055922824952
661,12,212717.0,201435,99.04055922824952
662,14,212717.0,201436,99.17267496423632
663,15,212717.0,201437,97.14053347545149
664,16,212717.0,201438,96.58463762287347
665,17,212717.0,201439,96.58463762287347
666,18,212717.0,201440,96.58463762287347
667,19,212717.0,201441,96.60393179868598
668,13,212717.0,201442,97.06778839502897
669,20,212717.0,201443,97.00225277461284
670,21,212717.0,201444,96.86166499749606
671,22,212717.0,201445,96.86166499749606
672,23,212717.0,201446,97.06778839502897
673,24,212717.0,201447,97.06778839502897
674,25,212717.0,201448,97.06778839502897
675,26,212717.0,201449,97.06778839502897
676,27,212717.0,201450,97.06778839502897
677,28,212717.0,201451,96.51432160013846
678,29,212717.0,201452,96.51432160013846
679,30,212717.0,201501,96.86166499749606
680,0,212719.0,201423,100.0
681,1,212719.0,201424,100.0
682,2,212719.0,201425,100.0
683,3,212719.0,201426,105.12501227775455
684,4,212719.0,201427,110.51268206398044
685,5,212719.0,201428,110.51268206398044
686,6,212719.0,201429,110.51268206398044
687,7,212719.0,201430,110.51268206398044
688,8,212719.0,201431,110.51268206398044
689,9,212719.0,201432,110.51268206398044
690,10,212719.0,201433,110.51268206398044
691,11,212719.0,201434,110.51268206398044
692,12,212719.0,201435,110.51268206398044
693,13,212719.0,201436,110.51268206398044
694,14,212719.0,201437,107.78518942240407
695,15,212719.0,201438,107.78518942240407
696,16,212719.0,201439,110.51268206398044
697,17,212719.0,201440,105.12501227775455
698,18,212719.0,201441,100.0
699,19,212719.0,201442,100.0
700,20,212719.0,201443,100.0
701,21,212719.0,201444,100.0
702,22,212719.0,201445,100.0
703,23,212719.0,201446,100.0
704,24,212719.0,201447,100.0
705,25,212719.0,201448,100.0
706,26,212719.0,201449,100.0
707,27,212719.0,201450,100.0
708,28,212719.0,201451,100.0
709,29,212719.0,201452,100.0
710,30,212719.0,201501,100.0
711,9,212720.0,201423,100.0
712,10,212720.0,201424,101.96493355111087
713,11,212720.0,201425,98.90704169711576
714,0,212720.0,201426,98.03822330758474
715,1,212720.0,201427,98.50743010702332
716,2,212720.0,201428,98.22496164902205
717,3,212720.0,201429,98.54225721026228
718,4,212720.0,201430,98.34714818409591
719,5,212720.0,201431,98.34714818409591
720,6,212720.0,201432,98.62776978069301
721,7,212720.0,201433,95.62711066763735
722,8,212720.0,201434,94.0847558861537
723,12,212720.0,201435,96.49849015122327
724,23,212720.0,201436,101.76068015922219
