,ons_item_number,period,unit
745,211305.0,201532.0,96.4941825278
746,211305.0,201533.0,95.0600816626
747,211305.0,201534.0,94.2677956631
748,211305.0,201535.0,92.4103364184
749,211305.0,201536.0,93.8096385223
750,211305.0,201537.0,95.2239448994
751,211305.0,201538.0,96.7637427006
752,211305.0,201539.0,96.8976315092
753,211305.0,201540.0,97.0273703954
754,211305.0,201541.0,96.2924211067
755,211305.0,201542.0,93.3299439255
756,211305.0,201543.0,92.9203932302
757,211305.0,201545.0,93.3013108575
758,211305.0,201546.0,93.8144527842
759,211305.0,201547.0,92.1508256623
760,211305.0,201548.0,90.7415999272
761,211305.0,201549.0,90.0705519508
762,211305.0,201550.0,91.3595478299
763,211305.0,201551.0,92.107668623
764,211305.0,201552.0,92.1919756705
765,211305.0,201601.0,91.8755958797
766,211305.0,201602.0,91.8440409638
767,211305.0,201603.0,92.3473688217
768,211305.0,201604.0,93.271367087
769,211305.0,201605.0,93.7782742439
770,211305.0,201606.0,93.0343550877
771,211305.0,201607.0,92.5168113077
772,211305.0,201608.0,92.0763260549
773,211305.0,201609.0,92.4309239702
774,211305.0,201610.0,92.7736119509
775,211305.0,201611.0,90.0003561335
776,211305.0,201612.0,90.1040202382
777,211305.0,201613.0,88.2546449655
778,211305.0,201614.0,84.7339017427
779,211305.0,201615.0,83.895086295
780,211305.0,201616.0,88.3572615755
781,211305.0,201617.0,94.7699608363
782,211305.0,201618.0,96.0040270793
783,211305.0,201619.0,92.1686048705
784,211305.0,201620.0,90.5966916615
785,211305.0,201621.0,91.9149817942
786,211305.0,201622.0,94.2419987351
787,211305.0,201623.0,94.5607993876
788,211305.0,201624.0,94.5607993876
789,211305.0,201625.0,94.2561180902
790,211305.0,201626.0,94.729406224
791,211305.0,201627.0,94.9052771278
792,211305.0,201628.0,91.720771683
793,211305.0,201629.0,90.7123858626
794,211305.0,201630.0,90.7485043602
795,211305.0,201631.0,94.3699031108
796,211305.0,201632.0,94.4484826621
797,211305.0,201644.0,92.4762287489
798,211501.0,201423.0,100.0
799,211501.0,201424.0,98.6898035997
800,211501.0,201425.0,98.4618690837
801,211501.0,201426.0,97.8254447166
802,211501.0,201427.0,96.6171918855
803,211501.0,201428.0,96.9185356349
804,211501.0,201429.0,99.4452730175
805,211501.0,201430.0,99.0713681652
806,211501.0,201431.0,99.0236086807
807,211501.0,201432.0,97.7237138882
808,211501.0,201433.0,96.1981413873
809,211501.0,201434.0,96.0690950921
810,211501.0,201435.0,97.913668413
811,211501.0,201436.0,98.7182083702
812,211501.0,201437.0,98.3250596794
813,211501.0,201438.0,95.9736037005
814,211501.0,201439.0,94.8286961396
815,211501.0,201440.0,94.7777079881
816,211501.0,201441.0,93.7156102384
817,211501.0,201442.0,92.47069405
818,211501.0,201443.0,92.3951093577
819,211501.0,201444.0,93.3144967113
820,211501.0,201445.0,94.3082388249
821,211501.0,201446.0,94.0385444652
822,211501.0,201447.0,93.027334684
823,211501.0,201448.0,93.503624218
824,211501.0,201449.0,93.8275888142
825,211501.0,201450.0,93.1163106479
826,211501.0,201451.0,93.0869679835
827,211501.0,201452.0,93.5544071656
828,211501.0,201501.0,94.2429017458
829,211501.0,201502.0,94.1548665728
830,211501.0,201503.0,93.8502169937
831,211501.0,201504.0,93.640136993
832,211501.0,201505.0,93.3241949273
833,211501.0,201506.0,93.4605849717
834,211501.0,201507.0,92.1997539143
835,211501.0,201508.0,91.3820713883
836,211501.0,201509.0,91.5779434188
837,211501.0,201510.0,93.8853378173
838,211501.0,201511.0,94.9354837271
839,211501.0,201512.0,94.614387908
840,211501.0,201513.0,93.9401968003
841,211501.0,201514.0,93.7040829059
842,211501.0,201515.0,93.4173984104
843,211501.0,201516.0,92.4464184446
844,211501.0,201517.0,92.5906143793
845,211501.0,201518.0,93.1023225929
846,211501.0,201519.0,93.0591326279
847,211501.0,201520.0,92.9565035503
848,211501.0,201521.0,93.4800016048
849,211501.0,201522.0,93.6376099631
850,211501.0,201523.0,93.7952341754
851,211501.0,201524.0,93.0764797764
852,211501.0,201525.0,92.9658788649
853,211501.0,201526.0,93.7676921679
854,211501.0,201527.0,95.0514074102
855,211501.0,201528.0,93.545535337
856,211501.0,201529.0,93.6286503505
857,211501.0,201530.0,92.879834915
858,211501.0,201531.0,92.2701500576
859,211501.0,201532.0,92.0770100572
860,211501.0,201533.0,93.0077198404
861,211501.0,201534.0,93.5493806287
862,211501.0,201535.0,93.3921971794
863,211501.0,201536.0,93.0031191595
864,211501.0,201537.0,92.5881765225
865,211501.0,201538.0,89.2006915341
866,211501.0,201539.0,89.2154937338
867,211501.0,201540.0,90.4616557094
868,211501.0,201541.0,91.3079255442
869,211501.0,201542.0,90.5748577203
870,211501.0,201543.0,89.8936600324
871,211501.0,201545.0,88.5739696087
872,211501.0,201546.0,88.7504571783
873,211501.0,201547.0,87.9973351959
874,211501.0,201548.0,85.0391692892
875,211501.0,201549.0,85.3159992114
876,211501.0,201550.0,85.7891479163
877,211501.0,201551.0,88.6561251768
878,211501.0,201552.0,88.574444829
879,211501.0,201601.0,85.8719928508
880,211501.0,201602.0,85.749228868
881,211501.0,201603.0,85.8679821512
882,211501.0,201604.0,85.4785338081
883,211501.0,201605.0,86.1138437066
884,211501.0,201606.0,87.5012460594
885,211501.0,201607.0,88.0252574629
886,211501.0,201608.0,87.3509218148
887,211501.0,201609.0,85.5875447475
888,211501.0,201610.0,85.5716547663
889,211501.0,201611.0,88.5764691166
890,211501.0,201612.0,89.8593453785
891,211501.0,201613.0,86.2018455348
892,211501.0,201614.0,87.0036870822
893,211501.0,201615.0,87.1303518265
894,211501.0,201616.0,88.6947697874
895,211501.0,201617.0,89.0091656546
896,211501.0,201618.0,88.6812139374
897,211501.0,201619.0,86.4048958573
898,211501.0,201620.0,86.1477766158
899,211501.0,201621.0,86.1559012971
900,211501.0,201622.0,82.3258235061
901,211501.0,201623.0,81.8948009224
902,211501.0,201624.0,81.3140940289
903,211501.0,201625.0,82.9834066261
904,211501.0,201626.0,85.144176057
905,211501.0,201627.0,85.144176057
906,211501.0,201628.0,85.0833027697
907,211501.0,201629.0,84.9228053193
908,211501.0,201630.0,84.9228053193
909,211501.0,201631.0,84.5533206565
910,211501.0,201632.0,84.5334935683
911,211501.0,201644.0,82.6613685367
912,211709.0,201423.0,100.0
913,211709.0,201424.0,99.7151779361
914,211709.0,201425.0,99.6440992661
915,211709.0,201426.0,99.3602908859
916,211709.0,201427.0,99.1479652058
917,211709.0,201428.0,97.1877032826
918,211709.0,201429.0,98.1196834966
919,211709.0,201430.0,100.071332543
920,211709.0,201431.0,100.142715969
921,211709.0,201432.0,100.153702554
922,211709.0,201433.0,99.9855949756
923,211709.0,201434.0,99.9579299229
924,211709.0,201435.0,99.5154103078
925,211709.0,201436.0,98.0559204646
926,211709.0,201437.0,97.6778601361
927,211709.0,201438.0,98.5136602465
928,211709.0,201439.0,98.8955495387
929,211709.0,201440.0,98.8018101724
930,211709.0,201441.0,98.368454609
931,211709.0,201442.0,97.9598093551
932,211709.0,201443.0,98.4314909405
933,211709.0,201444.0,99.5793228331
934,211709.0,201445.0,99.473987342
935,211709.0,201446.0,99.4538114353
936,211709.0,201447.0,99.3854625886
937,211709.0,201448.0,97.6186018074
938,211709.0,201449.0,97.2809536563
939,211709.0,201450.0,99.1191787936
940,211709.0,201451.0,99.7854068933
941,211709.0,201452.0,99.8313272418
942,211709.0,201501.0,99.4321385588
943,211709.0,201502.0,99.2357865197
944,211709.0,201503.0,98.9238072602
945,211709.0,201504.0,99.2306409545
946,211709.0,201505.0,99.1398590621
947,211709.0,201506.0,98.9429543443
948,211709.0,201507.0,98.9449312472
949,211709.0,201508.0,98.9429543443
950,211709.0,201509.0,98.9310531358
951,211709.0,201510.0,98.6611429796
952,211709.0,201511.0,98.6142525171
953,211709.0,201512.0,98.7363273183
954,211709.0,201513.0,97.2669058243
955,211709.0,201514.0,97.2763383469
956,211709.0,201515.0,98.3195843149
957,211709.0,201516.0,98.664747794
958,211709.0,201517.0,98.6551806425
959,211709.0,201518.0,98.6689542555
960,211709.0,201519.0,98.7363273183
961,211709.0,201520.0,98.7292241695
962,211709.0,201521.0,98.3135493989
963,211709.0,201522.0,97.9184982425
964,211709.0,201523.0,97.8828549192
965,211709.0,201524.0,98.3983089802
966,211709.0,201525.0,98.5711044685
967,211709.0,201526.0,98.3524258956
968,211709.0,201527.0,97.6424073876
969,211709.0,201528.0,97.692528802
970,211709.0,201529.0,97.692528802
971,211709.0,201530.0,97.8784701248
972,211709.0,201531.0,98.0181583322
973,211709.0,201532.0,98.0455573599
974,211709.0,201533.0,97.1602085765
975,211709.0,201534.0,96.9955444997
976,211709.0,201535.0,96.9955444997
977,211709.0,201536.0,97.1036457319
978,211709.0,201537.0,97.3892042763
979,211709.0,201538.0,98.4681375201
980,211709.0,201539.0,98.1342401808
981,211709.0,201540.0,97.6357241847
982,211709.0,201541.0,97.5848777697
983,211709.0,201542.0,97.5848777697
984,211709.0,201543.0,97.5848777697
985,211709.0,201545.0,97.1959789882
986,211709.0,201546.0,97.1959789882
987,211709.0,201547.0,97.1959789882
988,211709.0,201548.0,97.8249832081
989,211709.0,201549.0,97.969769716
990,211709.0,201550.0,97.969769716
991,211709.0,201551.0,97.969769716
992,211709.0,201552.0,97.969769716
993,211709.0,201601.0,97.3750920327
994,211709.0,201602.0,95.8095628186
995,211709.0,201603.0,95.4315432643
996,211709.0,201604.0,97.2414041913
997,211709.0,201605.0,97.6864077149
998,211709.0,201606.0,96.2207475072
999,211709.0,201607.0,96.2207475072
1000,211709.0,201608.0,96.6145638756
1001,211709.0,201609.0,96.5420052884
1002,211709.0,201610.0,96.0498470558
1003,211709.0,201611.0,94.8347848621
1004,211709.0,201612.0,95.0824710957
1005,211709.0,201613.0,94.3260329551
1006,211709.0,201614.0,98.6741212079
1007,211709.0,201615.0,98.2936546038
1008,211709.0,201616.0,96.2737463927
1009,211709.0,201617.0,93.7541937785
1010,211709.0,201618.0,93.3367051443
1011,211709.0,201619.0,93.5403759283
1012,211709.0,201620.0,94.561824087
1013,211709.0,201621.0,94.561824087
1014,211709.0,201622.0,92.5594237713
1015,211709.0,201623.0,92.5467516782
1016,211709.0,201624.0,92.5467516782
1017,211709.0,201625.0,93.9816533068
1018,211709.0,201626.0,94.561824087
1019,211709.0,201627.0,94.561824087
1020,211709.0,201628.0,96.7427746096
1021,211709.0,201629.0,97.3750920327
1022,211709.0,201630.0,97.3750920327
1023,211709.0,201631.0,95.282780235
1024,211709.0,201632.0,94.9384588465
1025,211709.0,201644.0,96.0695746391
1026,211710.0,201423.0,100.0
1027,211710.0,201424.0,99.6933021775
1028,211710.0,201425.0,99.6328809506
1029,211710.0,201426.0,99.6422774025
1030,211710.0,201427.0,99.6422774025
1031,211710.0,201428.0,98.1776053763
1032,211710.0,201429.0,98.3834277701
1033,211710.0,201430.0,99.3936028757
1034,211710.0,201431.0,99.4458400677
1035,211710.0,201432.0,99.79909122
1036,211710.0,201433.0,99.7338960139
1037,211710.0,201434.0,99.679930229
1038,211710.0,201435.0,99.2852038766
1039,211710.0,201436.0,97.3772178892
1040,211710.0,201437.0,96.8442463732
1041,211710.0,201438.0,98.6098798958
1042,211710.0,201439.0,99.2176888231
1043,211710.0,201440.0,99.6359613666
1044,211710.0,201441.0,98.795545263
1045,211710.0,201442.0,98.4487422355
1046,211710.0,201443.0,98.7382540278
1047,211710.0,201444.0,99.6944460792
1048,211710.0,201445.0,99.8582062742
1049,211710.0,201446.0,99.6442487831
1050,211710.0,201447.0,99.6337745632
1051,211710.0,201448.0,97.8846170272
1052,211710.0,201449.0,97.7128646754
1053,211710.0,201450.0,100.0
1054,211710.0,201451.0,100.0
1055,211710.0,201452.0,100.0
1056,211710.0,201501.0,100.0
1057,211710.0,201502.0,100.0
1058,211710.0,201503.0,100.0
1059,211710.0,201504.0,100.0
1060,211710.0,201505.0,99.6368509568
1061,211710.0,201506.0,99.098604408
1062,211710.0,201507.0,99.098604408
1063,211710.0,201508.0,99.098604408
1064,211710.0,201509.0,99.098604408
1065,211710.0,201510.0,99.098604408
1066,211710.0,201511.0,99.098604408
1067,211710.0,201512.0,99.098604408
1068,211710.0,201513.0,99.098604408
1069,211710.0,201514.0,99.2067363537
1070,211710.0,201515.0,99.2500221616
1071,211710.0,201516.0,99.2500221616
1072,211710.0,201517.0,99.2500221616
1073,211710.0,201518.0,99.2500221616
1074,211710.0,201519.0,99.2500221616
1075,211710.0,201520.0,99.2500221616
1076,211710.0,201521.0,99.2500221616
1077,211710.0,201522.0,99.1966680471
1078,211710.0,201523.0,98.9606511705
1079,211710.0,201524.0,98.9606511705
1080,211710.0,201525.0,98.9606511705
1081,211710.0,201526.0,98.9606511705
1082,211710.0,201527.0,98.9606511705
1083,211710.0,201528.0,99.0345307908
1084,211710.0,201529.0,99.0345307908
1085,211710.0,201530.0,99.0345307908
1086,211710.0,201531.0,99.0345307908
1087,211710.0,201532.0,99.3845272446
1088,211710.0,201533.0,100.0
1089,211710.0,201534.0,100.0
1090,211710.0,201535.0,100.0
1091,211710.0,201536.0,100.0
1092,211710.0,201537.0,100.843956394
1093,211710.0,201538.0,101.183529931
1094,211710.0,201539.0,101.183529931
1095,211710.0,201540.0,101.183529931
1096,211710.0,201541.0,100.211866307
1097,211710.0,201542.0,100.211866307
1098,211710.0,201543.0,100.211866307
1099,211710.0,201545.0,101.183529931
1100,211710.0,201546.0,101.183529931
1101,211710.0,201547.0,101.183529931
1102,211710.0,201548.0,101.183529931
1103,211710.0,201549.0,101.183529931
1104,211710.0,201550.0,101.183529931
1105,211710.0,201551.0,101.183529931
1106,211710.0,201552.0,101.183529931
1107,211710.0,201601.0,101.183529931
1108,211710.0,201602.0,101.183529931
1109,211710.0,201603.0,101.183529931
1110,211710.0,201604.0,101.183529931
1111,211710.0,201605.0,101.183529931
1112,211710.0,201606.0,101.183529931
1113,211710.0,201607.0,101.183529931
1114,211710.0,201608.0,101.183529931
1115,211710.0,201609.0,101.183529931
1116,211710.0,201610.0,101.183529931
1117,211710.0,201611.0,101.183529931
1118,211710.0,201612.0,101.183529931
1119,211710.0,201613.0,101.183529931
1120,211710.0,201614.0,101.183529931
1121,211710.0,201615.0,101.183529931
1122,211710.0,201616.0,101.183529931
1123,211710.0,201617.0,101.183529931
1124,211710.0,201618.0,101.183529931
1125,211710.0,201619.0,101.183529931
1126,211710.0,201620.0,101.183529931
1127,211710.0,201621.0,101.183529931
1128,211710.0,201622.0,101.183529931
1129,211710.0,201623.0,101.183529931
1130,211710.0,201624.0,101.183529931
1131,211710.0,201625.0,101.183529931
1132,211710.0,201626.0,101.183529931
1133,211710.0,201627.0,101.183529931
1134,211710.0,201628.0,101.183529931
1135,211710.0,201629.0,101.183529931
1136,211710.0,201630.0,101.183529931
1137,211710.0,201631.0,101.183529931
1138,211710.0,201632.0,101.183529931
1139,211710.0,201644.0,101.183529931
1140,211807.0,201423.0,100.0
1141,211807.0,201424.0,105.73093059
1142,211807.0,201425.0,106.791257032
1143,211807.0,201426.0,107.771340385
1144,211807.0,201427.0,107.675959502
1145,211807.0,201428.0,107.675959502
1146,211807.0,201429.0,108.38622925
1147,211807.0,201430.0,108.78981529
1148,211807.0,201431.0,109.106318724
1149,211807.0,201432.0,108.369044193
1150,211807.0,201433.0,109.066177035
1151,211807.0,201434.0,108.939900109
1152,211807.0,201435.0,91.2788670908
1153,211807.0,201436.0,87.4436753177
1154,211807.0,201437.0,86.6405170778
1155,211807.0,201438.0,93.8456070106
1156,211807.0,201439.0,103.623754833
1157,211807.0,201440.0,103.45622523
1158,211807.0,201441.0,98.5986550073
1159,211807.0,201442.0,95.8019650039
1160,211807.0,201443.0,90.9449696931
1161,211807.0,201444.0,97.3203669601
1162,211807.0,201445.0,102.220820949
1163,211807.0,201446.0,103.01708179
1164,211807.0,201447.0,103.01708179
1165,211807.0,201448.0,103.01708179
1166,211807.0,201449.0,103.01708179
1167,211807.0,201450.0,103.830846788
1168,211807.0,201451.0,103.949196134
1169,211807.0,201452.0,103.949196134
1170,211807.0,201501.0,92.1976775356
1171,211807.0,201502.0,81.3916401466
1172,211807.0,201503.0,80.7268387924
1173,211807.0,201504.0,86.2997552027
1174,211807.0,201505.0,99.911266054
1175,211807.0,201506.0,110.41144676
1176,211807.0,201507.0,108.207705543
1177,211807.0,201508.0,105.442009048
1178,211807.0,201509.0,105.636065188
1179,211807.0,201510.0,106.901507024
1180,211807.0,201511.0,106.587197059
1181,211807.0,201512.0,105.903184958
1182,211807.0,201513.0,107.202484841
1183,211807.0,201514.0,107.201204502
1184,211807.0,201515.0,108.288352406
1185,211807.0,201516.0,108.726439663
1186,211807.0,201517.0,108.726439663
1187,211807.0,201518.0,109.537833693
1188,211807.0,201519.0,109.601348189
1189,211807.0,201520.0,109.244131715
1190,211807.0,201521.0,112.808771112
1191,211807.0,201522.0,95.9931276106
1192,211807.0,201523.0,115.072439827
1193,211807.0,201524.0,111.107429749
1194,211807.0,201525.0,112.669550234
1195,211807.0,201526.0,178.005846626
1196,211807.0,201527.0,178.005846626
1197,211807.0,201528.0,118.706356427
1198,211807.0,201529.0,118.706356427
1199,211807.0,201530.0,112.376230455
1200,211807.0,201531.0,108.71001366
1201,211807.0,201532.0,108.71001366
1202,211807.0,201533.0,115.070520795
1203,211807.0,201534.0,115.293371875
1204,211807.0,201535.0,113.065177863
1205,211807.0,201536.0,113.317085012
1206,211807.0,201537.0,113.815458948
1207,211807.0,201538.0,108.979206292
1208,211807.0,201539.0,108.757517813
1209,211807.0,201540.0,109.121799009
1210,211807.0,201541.0,108.397828812
1211,211807.0,201542.0,107.438786465
1212,211807.0,201543.0,107.07238734
1213,211807.0,201545.0,110.309789457
1214,211807.0,201546.0,108.415125596
1215,211807.0,201547.0,112.3797245
1216,211807.0,201548.0,120.640016318
1217,211807.0,201549.0,120.133029051
1218,211807.0,201550.0,118.699152314
1219,211807.0,201551.0,121.691900036
1220,211807.0,201552.0,124.324813651
1221,211807.0,201601.0,116.155057873
1222,211807.0,201602.0,112.044281864
1223,211807.0,201603.0,110.462307437
1224,211807.0,201604.0,109.101731353
1225,211807.0,201605.0,109.449794567
1226,211807.0,201606.0,110.516312185
1227,211807.0,201607.0,110.613565707
1228,211807.0,201608.0,110.836896174
1229,211807.0,201609.0,109.290355834
1230,211807.0,201610.0,110.181490993
1231,211807.0,201611.0,111.694673916
1232,211807.0,201612.0,111.640864434
1233,211807.0,201613.0,107.47983263
1234,211807.0,201614.0,107.518827753
1235,211807.0,201615.0,107.385050447
1236,211807.0,201616.0,114.32976059
1237,211807.0,201617.0,112.171246843
1238,211807.0,201618.0,111.662071002
1239,211807.0,201619.0,109.142257087
1240,211807.0,201620.0,103.530818689
1241,211807.0,201621.0,104.770739914
1242,211807.0,201622.0,106.74190004
1243,211807.0,201623.0,108.073694848
1244,211807.0,201624.0,107.780285208
1245,211807.0,201625.0,106.673878746
1246,211807.0,201626.0,105.979488292
1247,211807.0,201627.0,105.979488292
1248,211807.0,201628.0,113.762479228
1249,211807.0,201629.0,116.089393513
1250,211807.0,201630.0,116.089393513
1251,211807.0,201631.0,118.606949818
1252,211807.0,201632.0,118.999082679
1253,211807.0,201644.0,111.583202496
1254,211814.0,201423.0,100.0
1255,211814.0,201424.0,99.9131415998
1256,211814.0,201425.0,99.9116316866
1257,211814.0,201426.0,98.408630747
1258,211814.0,201427.0,97.0942271871
1259,211814.0,201428.0,96.8542955454
1260,211814.0,201429.0,99.7641170959
1261,211814.0,201430.0,101.066698154
1262,211814.0,201431.0,101.055643426
1263,211814.0,201432.0,101.056604382
1264,211814.0,201433.0,100.919344991
1265,211814.0,201434.0,100.896486558
1266,211814.0,201435.0,100.896486558
1267,211814.0,201436.0,100.896486558
1268,211814.0,201437.0,100.90695795
1269,211814.0,201438.0,98.8054360639
1270,211814.0,201439.0,97.4974901461
1271,211814.0,201440.0,97.4974901461
1272,211814.0,201441.0,99.638946494
1273,211814.0,201442.0,100.100001019
1274,211814.0,201443.0,100.021271903
1275,211814.0,201444.0,100.023541173
1276,211814.0,201445.0,100.022929644
1277,211814.0,201446.0,100.022929644
1278,211814.0,201447.0,100.022929644
1279,211814.0,201448.0,100.127119202
1280,211814.0,201449.0,100.266207456
1281,211814.0,201450.0,100.266207456
1282,211814.0,201451.0,100.262790059
1283,211814.0,201452.0,102.346408981
1284,211814.0,201501.0,102.346408981
1285,211814.0,201502.0,102.144494201
1286,211814.0,201503.0,102.076759159
1287,211814.0,201504.0,102.036565505
1288,211814.0,201505.0,101.871140629
1289,211814.0,201506.0,101.867870591
1290,211814.0,201507.0,102.167990217
1291,211814.0,201508.0,102.404844758
1292,211814.0,201509.0,102.405668036
1293,211814.0,201510.0,102.258946852
1294,211814.0,201511.0,102.149043933
1295,211814.0,201512.0,102.128832862
1296,211814.0,201513.0,102.108660033
1297,211814.0,201514.0,102.088254272
1298,211814.0,201515.0,102.319077777
1299,211814.0,201516.0,102.407831424
1300,211814.0,201517.0,102.409206975
1301,211814.0,201518.0,102.418954944
1302,211814.0,201519.0,102.418954944
1303,211814.0,201520.0,102.418334675
1304,211814.0,201521.0,102.240268056
1305,211814.0,201522.0,102.607340247
1306,211814.0,201523.0,102.695993635
1307,211814.0,201524.0,101.566687015
1308,211814.0,201525.0,101.058303349
1309,211814.0,201526.0,100.949428803
1310,211814.0,201527.0,101.951560609
1311,211814.0,201528.0,101.549202651
1312,211814.0,201529.0,101.549202651
1313,211814.0,201530.0,101.736328067
1314,211814.0,201531.0,101.685009361
1315,211814.0,201532.0,101.678609001
1316,211814.0,201533.0,101.519992344
1317,211814.0,201534.0,100.960665047
1318,211814.0,201535.0,100.046686393
1319,211814.0,201536.0,100.024357772
1320,211814.0,201537.0,99.5428840985
1321,211814.0,201538.0,100.487774821
1322,211814.0,201539.0,100.963355042
1323,211814.0,201540.0,100.90180437
1324,211814.0,201541.0,99.8305211342
1325,211814.0,201542.0,99.5377362006
1326,211814.0,201543.0,99.8815746222
1327,211814.0,201545.0,100.798390338
1328,211814.0,201546.0,101.217456514
1329,211814.0,201547.0,101.103170239
1330,211814.0,201548.0,101.327136909
1331,211814.0,201549.0,101.482553256
1332,211814.0,201550.0,101.796586747
1333,211814.0,201551.0,101.823515034
1334,211814.0,201552.0,101.823515034
1335,211814.0,201601.0,101.084413935
1336,211814.0,201602.0,99.4882153553
1337,211814.0,201603.0,98.8268796719
1338,211814.0,201604.0,98.9827472146
1339,211814.0,201605.0,100.765783646
1340,211814.0,201606.0,101.091734079
1341,211814.0,201607.0,101.091734079
1342,211814.0,201608.0,101.504167086
1343,211814.0,201609.0,101.37997445
1344,211814.0,201610.0,101.341744263
1345,211814.0,201611.0,99.2959423103
1346,211814.0,201612.0,98.2655892616
1347,211814.0,201613.0,97.3365909807
1348,211814.0,201614.0,97.130923342
1349,211814.0,201615.0,97.0406563988
1350,211814.0,201616.0,95.5576745155
1351,211814.0,201617.0,95.8854908516
1352,211814.0,201618.0,95.9739457958
1353,211814.0,201619.0,91.8474721083
1354,211814.0,201620.0,88.5874781633
1355,211814.0,201621.0,87.7633481044
1356,211814.0,201622.0,93.32547869
1357,211814.0,201623.0,94.4119654098
1358,211814.0,201624.0,94.673569422
1359,211814.0,201625.0,91.4969867041
1360,211814.0,201626.0,90.3027939706
1361,211814.0,201627.0,90.099322932
1362,211814.0,201628.0,92.1065496873
1363,211814.0,201629.0,92.4886516193
1364,211814.0,201630.0,92.4886516193
1365,211814.0,201631.0,92.5103349692
1366,211814.0,201632.0,95.2217785029
1367,211814.0,201644.0,92.7989543768
1368,211901.0,201423.0,100.0
1369,211901.0,201424.0,100.651277216
1370,211901.0,201425.0,100.504407737
1371,211901.0,201426.0,100.185872371
1372,211901.0,201427.0,100.318831069
1373,211901.0,201428.0,101.75437831
1374,211901.0,201429.0,101.79784816
1375,211901.0,201430.0,100.94941006
1376,211901.0,201431.0,100.409061282
1377,211901.0,201432.0,99.9022649365
1378,211901.0,201433.0,99.825812818
1379,211901.0,201434.0,101.849220172
1380,211901.0,201435.0,99.0335801115
1381,211901.0,201436.0,98.5835959632
1382,211901.0,201437.0,98.6661986613
1383,211901.0,201438.0,99.7400889337
1384,211901.0,201439.0,100.375387598
1385,211901.0,201440.0,101.310083691
1386,211901.0,201441.0,101.869187575
1387,211901.0,201442.0,101.76526715
1388,211901.0,201443.0,100.97263112
1389,211901.0,201444.0,100.036209222
1390,211901.0,201445.0,99.8934516783
1391,211901.0,201446.0,100.70835245
1392,211901.0,201447.0,99.8192579189
1393,211901.0,201448.0,99.6640866263
1394,211901.0,201449.0,96.5038680354
1395,211901.0,201450.0,93.9900542354
1396,211901.0,201451.0,93.9237588989
1397,211901.0,201452.0,94.0048916637
1398,211901.0,201501.0,97.7245043212
1399,211901.0,201502.0,99.538834906
1400,211901.0,201503.0,99.0395962225
1401,211901.0,201504.0,99.6093395296
1402,211901.0,201505.0,99.7933485088
1403,211901.0,201506.0,100.311159464
1404,211901.0,201507.0,100.475971384
1405,211901.0,201508.0,100.376324246
1406,211901.0,201509.0,100.428019828
1407,211901.0,201510.0,100.772102113
1408,211901.0,201511.0,100.895729192
1409,211901.0,201512.0,100.571355651
1410,211901.0,201513.0,102.576684232
1411,211901.0,201514.0,103.576616017
1412,211901.0,201515.0,104.610175738
1413,211901.0,201516.0,103.464529222
1414,211901.0,201517.0,103.745655263
1415,211901.0,201518.0,103.153258718
1416,211901.0,201519.0,101.407986741
1417,211901.0,201520.0,99.0660733179
1418,211901.0,201521.0,101.631469339
1419,211901.0,201522.0,102.130789562
1420,211901.0,201523.0,100.596007767
1421,211901.0,201524.0,98.6998428838
1422,211901.0,201525.0,100.800757865
1423,211901.0,201526.0,103.956294496
1424,211901.0,201527.0,102.377826325
1425,211901.0,201528.0,100.393175637
1426,211901.0,201529.0,99.8787904964
1427,211901.0,201530.0,99.3220680361
1428,211901.0,201531.0,98.8131883483
1429,211901.0,201532.0,99.4629192093
1430,211901.0,201533.0,98.8811478549
1431,211901.0,201534.0,98.3982894861
1432,211901.0,201535.0,98.6932021534
1433,211901.0,201536.0,99.5749106334
1434,211901.0,201537.0,100.114250627
1435,211901.0,201538.0,97.7649509895
1436,211901.0,201539.0,96.9550670722
1437,211901.0,201540.0,97.5486605103
1438,211901.0,201541.0,99.0496561116
1439,211901.0,201542.0,98.5929234802
1440,211901.0,201543.0,98.6630625439
1441,211901.0,201545.0,99.7952050177
1442,211901.0,201546.0,97.8558438415
1443,211901.0,201547.0,98.5806031917
1444,211901.0,201548.0,99.571420544
1445,211901.0,201549.0,102.307276005
1446,211901.0,201550.0,101.794620149
1447,211901.0,201551.0,101.672570724
1448,211901.0,201552.0,105.128638428
1449,211901.0,201601.0,96.9231590056
1450,211901.0,201602.0,95.7195751637
1451,211901.0,201603.0,95.9857536098
1452,211901.0,201604.0,96.6699607463
1453,211901.0,201605.0,99.5824509399
1454,211901.0,201606.0,101.819736351
1455,211901.0,201607.0,102.091504426
1456,211901.0,201608.0,102.34092129
1457,211901.0,201609.0,100.10393504
1458,211901.0,201610.0,100.140852924
1459,211901.0,201611.0,99.6839085689
1460,211901.0,201612.0,99.3848410957
1461,211901.0,201613.0,96.8621768347
1462,211901.0,201614.0,97.5937550957
1463,211901.0,201615.0,97.7427767908
1464,211901.0,201616.0,97.7427767908
1465,211901.0,201617.0,98.4969188447
1466,211901.0,201618.0,98.6716292062
1467,211901.0,201619.0,99.9047222802
1468,211901.0,201620.0,99.299308806
1469,211901.0,201621.0,98.924929062
1470,211901.0,201622.0,98.924929062
1471,211901.0,201623.0,97.6819132946
1472,211901.0,201624.0,97.9345255845
1473,211901.0,201625.0,97.9345255845
1474,211901.0,201626.0,99.8730123364
