,month,Chainedaverage,level
149,201506.0,94.5893948997,210113.0
150,201507.0,93.6080931171,210113.0
151,201508.0,93.6227112134,210113.0
152,201509.0,93.6227112134,210113.0
153,201510.0,93.6227112134,210113.0
154,201511.0,93.6227112134,210113.0
155,201512.0,93.6227112134,210113.0
156,201513.0,93.843061408,210113.0
157,201514.0,93.8798368285,210113.0
158,201515.0,92.2966988483,210113.0
159,201516.0,90.3498418596,210113.0
160,201517.0,90.2863212316,210113.0
161,201518.0,91.434557018,210113.0
162,201519.0,91.6273443926,210113.0
163,201520.0,91.5704308399,210113.0
164,201521.0,90.2774519717,210113.0
165,201522.0,89.6988770018,210113.0
166,201523.0,89.6988770018,210113.0
167,201524.0,90.9915248033,210113.0
168,201525.0,91.3462322944,210113.0
169,201526.0,90.6561145857,210113.0
170,201527.0,90.8638901529,210113.0
171,201528.0,89.3332323289,210113.0
172,201529.0,89.3639424529,210113.0
173,201530.0,89.6130332761,210113.0
174,201531.0,89.3967019918,210113.0
175,201532.0,89.2385378757,210113.0
176,201533.0,88.9385683839,210113.0
177,201534.0,88.1497673984,210113.0
178,201535.0,87.2096711409,210113.0
179,201536.0,87.3129842082,210113.0
180,201537.0,86.8907965255,210113.0
181,201538.0,86.6830452644,210113.0
182,201539.0,86.264447178,210113.0
183,201540.0,86.3397756395,210113.0
184,201541.0,87.0170493583,210113.0
185,201542.0,87.0501219307,210113.0
186,201543.0,86.832971994,210113.0
187,201545.0,86.9104474213,210113.0
188,201546.0,86.5780085131,210113.0
189,201547.0,85.0875148781,210113.0
190,201548.0,84.8057397608,210113.0
191,201549.0,84.7883298239,210113.0
192,201550.0,85.5195721143,210113.0
193,201551.0,85.6011617182,210113.0
194,201552.0,85.6651731157,210113.0
195,201601.0,85.0947656973,210113.0
196,201602.0,84.4907073076,210113.0
197,201603.0,83.6698636815,210113.0
198,201604.0,84.6066926846,210113.0
199,201605.0,84.715102194,210113.0
200,201606.0,84.5140687192,210113.0
201,201607.0,83.9888093656,210113.0
202,201608.0,82.6859469332,210113.0
203,201609.0,82.1344874612,210113.0
204,201610.0,81.6684663059,210113.0
205,201611.0,82.0099292981,210113.0
206,201612.0,82.4568727449,210113.0
207,201613.0,82.4568727449,210113.0
208,201614.0,82.4402290529,210113.0
209,201615.0,82.4374554309,210113.0
210,201616.0,82.4374554309,210113.0
211,201617.0,82.1558465309,210113.0
212,201618.0,82.1090053295,210113.0
213,201619.0,82.1090053295,210113.0
214,201620.0,82.121173362,210113.0
215,201621.0,82.2429142416,210113.0
216,201622.0,82.0742503852,210113.0
217,201623.0,82.0068817332,210113.0
218,201624.0,82.3311493391,210113.0
219,201625.0,81.5322385726,210113.0
220,201626.0,81.3784298282,210113.0
221,201627.0,81.3784298282,210113.0
222,201628.0,81.3784298282,210113.0
223,201629.0,81.3784298282,210113.0
224,201630.0,81.3784298282,210113.0
225,201631.0,81.3784298282,210113.0
226,201632.0,81.3784298282,210113.0
227,201644.0,81.283713515,210113.0
228,201423.0,100.0,210204.0
229,201424.0,98.9995212509,210204.0
230,201425.0,97.5764081014,210204.0
231,201426.0,95.0449681711,210204.0
232,201427.0,95.393868252,210204.0
233,201428.0,95.3968439059,210204.0
234,201429.0,95.4587190331,210204.0
235,201430.0,95.6688754933,210204.0
236,201431.0,95.8688882725,210204.0
237,201432.0,94.0991685555,210204.0
238,201433.0,97.2095214384,210204.0
239,201434.0,100.687779461,210204.0
240,201435.0,99.7580128732,210204.0
241,201436.0,99.6500640274,210204.0
242,201437.0,100.046611359,210204.0
243,201438.0,99.1441328301,210204.0
244,201439.0,98.742568253,210204.0
245,201440.0,98.7903155668,210204.0
246,201441.0,98.7393987278,210204.0
247,201442.0,98.7243954068,210204.0
248,201443.0,99.8950049983,210204.0
249,201444.0,99.6289451819,210204.0
250,201445.0,99.7066084124,210204.0
251,201446.0,99.5744672858,210204.0
252,201447.0,93.3875165883,210204.0
253,201448.0,91.0428964505,210204.0
254,201449.0,91.3587583329,210204.0
255,201450.0,91.578657473,210204.0
256,201451.0,91.2845431955,210204.0
257,201452.0,91.4899348143,210204.0
258,201501.0,90.2391396193,210204.0
259,201502.0,88.7812797791,210204.0
260,201503.0,87.9203442427,210204.0
261,201504.0,87.4370202412,210204.0
262,201505.0,87.1003188382,210204.0
263,201506.0,87.3464169404,210204.0
264,201507.0,88.4724825434,210204.0
265,201508.0,90.7871167099,210204.0
266,201509.0,93.7188113026,210204.0
267,201510.0,91.4921233972,210204.0
268,201511.0,88.6799502567,210204.0
269,201512.0,88.5713924058,210204.0
270,201513.0,91.414506553,210204.0
271,201514.0,92.6793013283,210204.0
272,201515.0,92.8813489401,210204.0
273,201516.0,89.8045545086,210204.0
274,201517.0,88.5735778937,210204.0
275,201518.0,88.5624406184,210204.0
276,201519.0,90.8814209049,210204.0
277,201520.0,91.7714771713,210204.0
278,201521.0,91.1256589073,210204.0
279,201522.0,89.6123125288,210204.0
280,201523.0,88.5660456866,210204.0
281,201524.0,88.3990195787,210204.0
282,201525.0,90.6808393015,210204.0
283,201526.0,90.1927125367,210204.0
284,201527.0,90.1927125367,210204.0
285,201528.0,90.1653734072,210204.0
286,201529.0,89.8604220593,210204.0
287,201530.0,90.0213078432,210204.0
288,201531.0,92.3560617128,210204.0
289,201532.0,94.1257311204,210204.0
290,201533.0,94.0128090869,210204.0
291,201534.0,93.0620867044,210204.0
292,201535.0,90.8954055079,210204.0
293,201536.0,91.314586512,210204.0
294,201537.0,89.7858534709,210204.0
295,201538.0,88.4835616767,210204.0
296,201539.0,85.8795912652,210204.0
297,201540.0,85.2848115154,210204.0
298,201541.0,87.1764145422,210204.0
299,201542.0,89.7908709095,210204.0
300,201543.0,90.2651525769,210204.0
