,i,ons_item_number,period,unit
720,2,212719.0,201603,100.0
721,3,212719.0,201604,100.0
722,4,212719.0,201605,100.0
723,5,212719.0,201606,100.0
724,6,212719.0,201607,100.0
725,7,212719.0,201608,100.0
726,8,212719.0,201609,100.0
727,9,212719.0,201610,100.0
728,24,212719.0,201611,100.0
729,25,212719.0,201612,100.0
730,26,212719.0,201613,100.0
731,27,212719.0,201614,99.84892166609178
732,28,212719.0,201615,99.66039468010824
733,29,212719.0,201616,99.66039468010824
734,30,212719.0,201617,99.66039468010824
735,31,212719.0,201618,99.66039468010824
736,10,212719.0,201619,99.41852579314222
737,11,212719.0,201620,100.0
738,12,212719.0,201621,100.0
739,13,212719.0,201622,100.0
740,14,212719.0,201623,100.0
741,15,212719.0,201624,100.0
742,16,212719.0,201625,100.0
743,17,212719.0,201626,100.0
744,18,212719.0,201627,100.00000000000003
745,19,212719.0,201628,100.00000000000003
746,20,212719.0,201629,100.0
747,21,212719.0,201630,100.0
748,22,212719.0,201631,100.0
749,23,212719.0,201632,100.00000000000003
750,32,212719.0,201644,100.0
751,0,212720.0,201601,100.0
752,1,212720.0,201602,100.0
753,2,212720.0,201603,97.82535764397211
754,3,212720.0,201604,87.69382358028928
755,4,212720.0,201605,87.15368258624869
756,5,212720.0,201606,90.36020036098448
757,6,212720.0,201607,90.36020036098448
758,7,212720.0,201608,90.36020036098448
759,8,212720.0,201609,94.3722057435498
760,9,212720.0,201610,90.36020036098446
761,24,212720.0,201611,84.84505971971646
762,25,212720.0,201612,91.28709291752767
763,26,212720.0,201613,88.42296822126605
764,27,212720.0,201614,69.81268054161241
765,28,212720.0,201615,69.33612743506346
766,29,212720.0,201616,69.63874976346524
767,30,212720.0,201617,69.62383250419168
768,31,212720.0,201618,69.62383250419167
769,21,212720.0,201619,89.99999999999999
770,22,212720.0,201620,89.99999999999999
771,23,212720.0,201621,100
772,10,212720.0,201622,66.66666666666666
773,11,212720.0,201623,66.66666666666666
774,12,212720.0,201624,66.66666666666666
775,13,212720.0,201625,66.66666666666666
776,14,212720.0,201626,66.66666666666666
777,15,212720.0,201627,66.66666666666666
778,16,212720.0,201628,66.66666666666666
779,17,212720.0,201629,66.66666666666666
780,18,212720.0,201630,66.66666666666666
781,19,212720.0,201631,66.66666666666666
782,20,212720.0,201632,66.66666666666666
783,32,212720.0,201644,101.98244513277528
784,0,212722.0,201601,100.0
785,1,212722.0,201602,96.0944400588468
786,2,212722.0,201603,96.0944400588468
787,3,212722.0,201604,100.0
788,4,212722.0,201605,98.17385659554621
789,5,212722.0,201606,97.99308653125577
790,6,212722.0,201607,97.8370214723164
791,7,212722.0,201608,97.05098318808484
792,8,212722.0,201609,94.62100479639369
793,9,212722.0,201610,94.37220574354981
794,24,212722.0,201611,94.09928231902495
795,25,212722.0,201612,94.09928231902495
796,28,212722.0,201613,96.86250859269974
797,29,212722.0,201614,100.0
798,30,212722.0,201615,100.0
799,31,212722.0,201616,100.0
800,26,212722.0,201617,100.0
801,27,212722.0,201618,100.0
802,10,212722.0,201619,100.0
803,11,212722.0,201620,100.0
804,12,212722.0,201621,100.0
805,13,212722.0,201622,103.78908155562134
806,14,212722.0,201623,103.78908155562134
807,15,212722.0,201624,103.23911847100018
808,16,212722.0,201625,103.23911847100018
809,17,212722.0,201626,103.23911847100018
810,18,212722.0,201627,99.25319040072894
811,19,212722.0,201628,92.77794663851297
812,20,212722.0,201629,92.77794663851297
813,21,212722.0,201630,89.86704653486
814,22,212722.0,201631,89.86704653486
815,23,212722.0,201632,89.86704653486
816,32,212722.0,201644,90.03734063247073
817,0,310207.0,201601,100.0
818,1,310207.0,201602,99.09025366523106
819,2,310207.0,201603,98.99704399354455
820,3,310207.0,201604,98.63369863348933
821,4,310207.0,201605,98.89123304966047
822,5,310207.0,201606,99.11194189118297
823,6,310207.0,201607,98.9440957306181
824,7,310207.0,201608,98.9163688448589
825,8,310207.0,201609,98.3675590953968
826,9,310207.0,201610,97.4131520598711
827,10,310207.0,201611,95.71890529395046
828,11,310207.0,201612,97.6155979729315
829,12,310207.0,201613,97.65721060008245
830,13,310207.0,201614,98.46267330170292
831,14,310207.0,201615,97.9153378315535
832,15,310207.0,201616,97.68494507794823
833,16,310207.0,201617,96.76670229348994
834,17,310207.0,201618,97.05025182450812
835,18,310207.0,201619,97.42098714201622
836,19,310207.0,201620,97.49108801061612
837,20,310207.0,201621,99.65494438561781
838,21,310207.0,201622,99.51010649379923
839,22,310207.0,201623,99.39665448614694
840,23,310207.0,201624,99.66027929611862
841,24,310207.0,201625,99.704284692106
842,25,310207.0,201626,99.69392461149495
843,26,310207.0,201627,99.69392461149496
844,27,310207.0,201628,99.69392461149495
845,28,310207.0,201629,99.69392461149496
846,29,310207.0,201630,99.51187197568136
847,30,310207.0,201631,99.37555070180635
848,31,310207.0,201632,99.37555070180635
849,32,310207.0,201644,99.36332620693629
850,2,310215.0,201601,100.0
851,3,310215.0,201602,101.3789974918512
852,0,310215.0,201603,102.99478172862212
853,1,310215.0,201604,102.30148453226792
854,4,310215.0,201605,101.67077611003886
855,5,310215.0,201606,102.12392133339645
856,6,310215.0,201607,101.5798757645853
857,7,310215.0,201608,101.48529863715119
858,8,310215.0,201609,101.01120633791439
859,9,310215.0,201610,100.69269007996648
860,10,310215.0,201611,97.78576654801869
861,11,310215.0,201612,99.66831551352493
862,12,310215.0,201613,100.50275014061857
863,13,310215.0,201614,99.72690518115232
864,14,310215.0,201615,98.90612918002877
865,15,310215.0,201616,98.74613156598836
866,16,310215.0,201617,100.2230907703838
867,17,310215.0,201618,101.28373782703576
868,18,310215.0,201619,101.99647268421526
869,19,310215.0,201620,101.99647268421526
870,20,310215.0,201621,92.51509724409823
871,21,310215.0,201622,91.71426603413724
872,22,310215.0,201623,91.71426603413724
873,23,310215.0,201624,92.2086559024868
874,24,310215.0,201625,92.81424300704495
875,25,310215.0,201626,93.02424373101918
876,26,310215.0,201627,93.02424373101917
877,27,310215.0,201628,93.02424373101918
878,28,310215.0,201629,93.44821605389619
879,29,310215.0,201630,94.89988671226776
880,30,310215.0,201631,94.89988671226776
881,31,310215.0,201632,93.18533468795766
882,32,310215.0,201644,101.81660912054711
883,0,310218.0,201601,100.0
884,1,310218.0,201602,100.75349792185891
885,2,310218.0,201603,100.99441813472838
886,3,310218.0,201604,100.16645862606228
887,4,310218.0,201605,100.27210190190539
888,5,310218.0,201606,100.64042927009655
889,6,310218.0,201607,101.49355966134107
890,7,310218.0,201608,101.44759472954983
891,8,310218.0,201609,100.81186935142901
892,9,310218.0,201610,100.1819147566285
893,24,310218.0,201611,98.03216795512498
894,25,310218.0,201612,98.74226383575161
895,26,310218.0,201613,98.47577336855548
896,27,310218.0,201614,97.81338709040537
897,28,310218.0,201615,97.09158986545994
898,29,310218.0,201616,96.78898110834162
899,30,310218.0,201617,97.1675937021745
900,31,310218.0,201618,97.57164921903988
901,10,310218.0,201619,97.75150320921281
902,11,310218.0,201620,98.27353731873264
903,12,310218.0,201621,96.51490113951243
904,13,310218.0,201622,96.18515573700749
905,14,310218.0,201623,96.07608162310119
906,15,310218.0,201624,95.57514605260407
907,16,310218.0,201625,95.40495880930015
908,17,310218.0,201626,95.63439039654081
909,18,310218.0,201627,96.29830815634422
910,19,310218.0,201628,96.66841119288279
911,20,310218.0,201629,95.90810613608353
912,21,310218.0,201630,95.99339957339512
913,22,310218.0,201631,95.93287503491533
914,23,310218.0,201632,95.84215977185644
915,32,310218.0,201644,97.0851898332571
916,0,310401.0,201601,100.0
917,1,310401.0,201602,109.23859772147242
918,2,310401.0,201603,112.60387218997604
919,3,310401.0,201604,110.05344830168835
920,4,310401.0,201605,109.68960934563495
921,5,310401.0,201606,109.36441099591903
922,6,310401.0,201607,108.99673785478774
923,7,310401.0,201608,109.1152748036526
924,8,310401.0,201609,108.2399591016175
925,9,310401.0,201610,108.46294853820544
926,10,310401.0,201611,106.03600405787876
927,11,310401.0,201612,104.66611377732148
928,12,310401.0,201613,105.64220853875813
929,13,310401.0,201614,106.02162017517588
930,14,310401.0,201615,109.0359815308165
931,15,310401.0,201616,110.78989374505213
932,16,310401.0,201617,111.27753326273755
933,17,310401.0,201618,110.12850257127667
934,18,310401.0,201619,108.27168199689288
935,19,310401.0,201620,108.09863700184825
936,20,310401.0,201621,102.7610311192942
937,21,310401.0,201622,103.06116878546332
938,22,310401.0,201623,102.86109973646163
939,23,310401.0,201624,101.64815805525404
940,24,310401.0,201625,109.73218678075953
941,25,310401.0,201626,110.59624478331132
942,26,310401.0,201627,111.23734268022957
943,27,310401.0,201628,112.3544672255289
944,28,310401.0,201629,112.8636667496195
945,29,310401.0,201630,110.2463320650577
946,30,310401.0,201631,109.87736235961707
947,31,310401.0,201632,109.80433987287692
948,32,310401.0,201644,106.63549314164685
949,0,310403.0,201601,100.0
950,1,310403.0,201602,105.63450556099883
951,2,310403.0,201603,106.52916262791254
952,3,310403.0,201604,106.40767102658495
953,4,310403.0,201605,106.59451765896696
954,5,310403.0,201606,106.55433097520664
955,6,310403.0,201607,105.21005369698628
956,7,310403.0,201608,104.89396493058665
957,8,310403.0,201609,104.84732432769432
958,9,310403.0,201610,105.56235617930002
959,10,310403.0,201611,104.99813003206091
960,11,310403.0,201612,102.88323500987806
961,12,310403.0,201613,102.25774950381366
962,13,310403.0,201614,101.26994052594753
963,14,310403.0,201615,100.30088878347212
964,15,310403.0,201616,100.81785718058735
965,16,310403.0,201617,101.32155833678176
966,17,310403.0,201618,102.76934299180054
967,18,310403.0,201619,104.92743453436428
968,19,310403.0,201620,103.91426745598868
969,20,310403.0,201621,102.64074778680083
970,21,310403.0,201622,102.99994312330445
971,22,310403.0,201623,102.74584354275224
972,23,310403.0,201624,103.81353410086788
973,24,310403.0,201625,105.55582076361867
974,25,310403.0,201626,105.31155260831011
975,26,310403.0,201627,105.58889793613795
976,27,310403.0,201628,105.98157850654917
977,28,310403.0,201629,105.98157850654917
978,29,310403.0,201630,102.12566747935232
979,30,310403.0,201631,102.12566747935232
980,31,310403.0,201632,102.12566747935232
981,32,310403.0,201644,102.92983863167836
982,0,310405.0,201601,100.0
983,1,310405.0,201602,102.83076450233386
984,2,310405.0,201603,103.61675558403147
985,3,310405.0,201604,103.36737175615664
986,4,310405.0,201605,103.36307891859448
987,5,310405.0,201606,102.15872647763604
988,6,310405.0,201607,102.71731618025765
989,7,310405.0,201608,102.53215686086745
990,8,310405.0,201609,102.67260228656127
991,9,310405.0,201610,101.70291677845114
992,31,310405.0,201611,102.08654208930021
993,10,310405.0,201612,102.26838115677633
994,11,310405.0,201613,102.32569721443807
995,12,310405.0,201614,102.72732313771886
996,13,310405.0,201615,100.9137273125235
997,14,310405.0,201616,101.28037755728539
998,15,310405.0,201617,101.99712688419255
999,16,310405.0,201618,102.16866325955938
1000,17,310405.0,201619,101.7696616988264
1001,18,310405.0,201620,102.76609807923387
1002,19,310405.0,201621,101.18883905812422
1003,20,310405.0,201622,100.1926388601728
1004,21,310405.0,201623,99.74252125690384
1005,22,310405.0,201624,99.62506933879425
1006,23,310405.0,201625,100.61883153780175
1007,24,310405.0,201626,102.16052996501472
1008,25,310405.0,201627,100.90895486802533
1009,26,310405.0,201628,101.05730351149333
1010,27,310405.0,201629,101.05730351149333
1011,28,310405.0,201630,98.71107069016192
1012,29,310405.0,201631,98.69420943309207
1013,30,310405.0,201632,98.41289217303489
1014,32,310405.0,201644,102.92822011858831
1015,0,310419.0,201601,100.0
1016,1,310419.0,201602,100.99233049703142
1017,2,310419.0,201603,101.35092469081445
1018,3,310419.0,201604,101.84871741241037
1019,4,310419.0,201605,101.84190112909779
1020,5,310419.0,201606,101.60815941981443
1021,6,310419.0,201607,99.86749990753798
1022,7,310419.0,201608,99.57762232536419
1023,8,310419.0,201609,98.68674906828267
1024,9,310419.0,201610,99.68919185475261
1025,10,310419.0,201611,100.39782467358656
1026,11,310419.0,201612,99.62856223600778
1027,12,310419.0,201613,99.14773043469009
1028,13,310419.0,201614,99.13689512908358
1029,14,310419.0,201615,98.2411665230025
1030,15,310419.0,201616,97.8833632358926
1031,16,310419.0,201617,97.8559181232674
1032,17,310419.0,201618,98.15764681735058
1033,18,310419.0,201619,98.43003435622914
1034,19,310419.0,201620,98.36171067506024
1035,31,310419.0,201621,99.12889619950705
1036,20,310419.0,201622,99.73516813151913
1037,21,310419.0,201623,99.98358868204873
1038,22,310419.0,201624,99.68482876216503
1039,23,310419.0,201625,99.63124187234183
1040,24,310419.0,201626,99.7565435758402
1041,25,310419.0,201627,99.26698801226374
1042,26,310419.0,201628,99.29930782962867
1043,27,310419.0,201629,99.22922873500391
1044,28,310419.0,201630,99.63319750487007
1045,29,310419.0,201631,99.84826030918505
1046,30,310419.0,201632,99.84826030918506
1047,32,310419.0,201644,100.83869564573791
1048,0,310421.0,201601,100.0
1049,1,310421.0,201602,101.90743764365999
1050,2,310421.0,201603,102.03859485490065
1051,3,310421.0,201604,102.60370923495508
1052,4,310421.0,201605,102.55444945001524
1053,5,310421.0,201606,102.52952967761189
1054,6,310421.0,201607,100.71490368710386
1055,7,310421.0,201608,100.53660416923495
1056,8,310421.0,201609,100.21057173206324
1057,9,310421.0,201610,100.00241058578266
1058,10,310421.0,201611,99.99019478112892
1059,11,310421.0,201612,99.77562503048674
1060,12,310421.0,201613,99.23464050556399
1061,13,310421.0,201614,100.05009507101636
1062,14,310421.0,201615,99.34808845153526
1063,15,310421.0,201616,98.92137565422877
1064,16,310421.0,201617,99.00385780149486
1065,17,310421.0,201618,99.18710758775025
1066,18,310421.0,201619,99.38775267107131
1067,19,310421.0,201620,99.17241341292879
1068,20,310421.0,201621,100.38267126638436
1069,21,310421.0,201622,101.13566069602533
1070,22,310421.0,201623,101.44415713112886
1071,23,310421.0,201624,100.32410585106398
1072,24,310421.0,201625,100.41799376313325
1073,25,310421.0,201626,100.359816183231
1074,26,310421.0,201627,99.9295392912062
1075,27,310421.0,201628,100.36273377874936
1076,28,310421.0,201629,100.57506052973508
1077,29,310421.0,201630,100.9112146368861
1078,30,310421.0,201631,101.08938054833186
1079,31,310421.0,201632,101.01975456943899
1080,32,310421.0,201644,101.70895392678676
1081,0,310427.0,201601,100.0
1082,1,310427.0,201602,106.30793674997592
1083,2,310427.0,201603,107.57468111958532
1084,3,310427.0,201604,106.87434184232774
1085,4,310427.0,201605,105.71952644206478
1086,5,310427.0,201606,103.85996142541774
1087,6,310427.0,201607,103.1068159338121
1088,7,310427.0,201608,104.5918037167558
1089,8,310427.0,201609,104.626114288316
1090,9,310427.0,201610,104.91917339259247
1091,10,310427.0,201611,104.36636983851679
1092,11,310427.0,201612,101.90933128356431
1093,12,310427.0,201613,100.99556424100807
1094,13,310427.0,201614,102.39335333413015
1095,14,310427.0,201615,103.6025794112964
1096,15,310427.0,201616,103.87947452264461
1097,16,310427.0,201617,101.01158740879828
1098,17,310427.0,201618,100.92258813761026
1099,18,310427.0,201619,101.43397248194412
1100,19,310427.0,201620,100.35036851123182
1101,20,310427.0,201621,105.75562545179982
1102,21,310427.0,201622,106.59292977415724
1103,22,310427.0,201623,106.01633314437903
1104,23,310427.0,201624,105.68562331446185
1105,24,310427.0,201625,107.32046704315854
1106,25,310427.0,201626,107.32046704315854
1107,26,310427.0,201627,108.2212978689272
1108,27,310427.0,201628,108.41604683928057
1109,28,310427.0,201629,108.41604683928057
1110,29,310427.0,201630,104.25790819556897
1111,30,310427.0,201631,103.77405896702511
1112,31,310427.0,201632,103.7740589670251
1113,32,310427.0,201644,101.92631342351103
