,i,ons_item_number,period,unit
57,7,210214.0,201506.0,101.00116422414256
58,8,210214.0,201507.0,97.10127886182234
59,4,210214.0,201508.0,97.22464651425797
60,0,210214.0,201509.0,93.60402651426605
61,1,210214.0,201510.0,95.91958365408294
62,2,210214.0,201511.0,95.7140880131796
63,3,210214.0,201512.0,92.16813540544804
64,12,210214.0,201601.0,87.63463396736168
65,0,210302.0,201501.0,100.0
66,1,210302.0,201502.0,99.84121561949594
67,2,210302.0,201503.0,99.96607103995164
68,3,210302.0,201504.0,99.30298154142343
69,4,210302.0,201505.0,99.50746369295486
70,5,210302.0,201506.0,99.26235655712438
71,11,210302.0,201507.0,99.82796955926939
72,6,210302.0,201508.0,100.01875038342598
73,7,210302.0,201509.0,94.27137202532633
74,8,210302.0,201510.0,93.61892440270327
75,9,210302.0,201511.0,92.14187284323259
76,10,210302.0,201512.0,86.30663403147084
77,12,210302.0,201601.0,89.34104241417361
78,0,211305.0,201501.0,100.0
79,1,211305.0,201502.0,99.45520755099609
80,2,211305.0,201503.0,99.29376605057953
81,11,211305.0,201504.0,97.1845618168393
82,3,211305.0,201505.0,99.77904761123492
83,4,211305.0,201506.0,98.57621381190972
84,5,211305.0,201507.0,98.91094732324372
85,6,211305.0,201508.0,98.12611768734713
86,7,211305.0,201509.0,99.56739058243875
87,8,211305.0,201510.0,98.61950767884564
88,9,211305.0,201511.0,96.05498022873073
89,10,211305.0,201512.0,95.52380215401762
90,12,211305.0,201601.0,96.21375451269671
91,0,211501.0,201501.0,100.0
92,1,211501.0,201502.0,98.0783796875023
93,2,211501.0,201503.0,99.58795647196376
94,3,211501.0,201504.0,98.70250186318906
95,4,211501.0,201505.0,98.40590978084596
96,5,211501.0,201506.0,98.47674795447989
97,6,211501.0,201507.0,98.07449821406237
98,7,211501.0,201508.0,97.50919759289357
99,8,211501.0,201509.0,95.69830852002842
100,9,211501.0,201510.0,95.47487756985905
101,10,211501.0,201511.0,92.16416989270809
102,11,211501.0,201512.0,89.54388137649049
103,12,211501.0,201601.0,88.74802625136496
104,0,211709.0,201501.0,100.0
105,1,211709.0,201502.0,99.81209478026742
106,2,211709.0,201503.0,99.2070021346405
107,3,211709.0,201504.0,99.21068224268552
108,4,211709.0,201505.0,98.83979181938095
109,5,211709.0,201506.0,99.1357232395526
110,6,211709.0,201507.0,98.24443792726736
111,7,211709.0,201508.0,98.09177695348544
112,8,211709.0,201509.0,98.32614919748247
113,9,211709.0,201510.0,98.53673689195047
114,10,211709.0,201511.0,98.29338508721489
115,11,211709.0,201512.0,99.04471246309159
116,12,211709.0,201601.0,97.42399385464239
117,0,211710.0,201501.0,100.0
118,1,211710.0,201502.0,99.20902185744728
119,2,211710.0,201503.0,99.20902185744728
120,3,211710.0,201504.0,99.35112738739566
121,4,211710.0,201505.0,99.35112738739566
122,5,211710.0,201506.0,99.09653687019274
123,6,211710.0,201507.0,99.15651298285549
124,7,211710.0,201508.0,98.6356094519729
125,8,211710.0,201509.0,99.02504065000807
126,9,211710.0,201510.0,100.17652410953674
127,10,211710.0,201511.0,101.06454932211477
128,11,211710.0,201512.0,101.06454932211477
129,12,211710.0,201601.0,101.06454932211477
130,0,211807.0,201501.0,100.0
131,1,211807.0,201502.0,122.08501212764673
132,2,211807.0,201503.0,124.39907396567109
133,3,211807.0,201504.0,127.2275372282157
134,4,211807.0,201505.0,132.0546421333929
135,5,211807.0,201506.0,133.34304878345884
136,6,211807.0,201507.0,135.47682112708435
137,7,211807.0,201508.0,134.37092408006407
138,8,211807.0,201509.0,134.3210800423065
139,9,211807.0,201510.0,131.90011104022577
140,10,211807.0,201511.0,135.38575049010447
141,11,211807.0,201512.0,151.63432551739012
142,12,211807.0,201601.0,137.81726973595042
143,0,211814.0,201501.0,100.0
144,1,211814.0,201502.0,99.12309147488467
145,2,211814.0,201503.0,99.88664753064033
146,3,211814.0,201504.0,99.99843276205085
147,4,211814.0,201505.0,100.0273564338018
148,5,211814.0,201506.0,99.2137087424667
149,6,211814.0,201507.0,99.26326261295777
150,7,211814.0,201508.0,98.88317413341241
151,8,211814.0,201509.0,98.10457408908914
152,9,211814.0,201510.0,97.38624759139195
153,10,211814.0,201511.0,98.89786936118567
154,11,211814.0,201512.0,99.52406539057827
155,12,211814.0,201601.0,98.09222912159228
156,0,211901.0,201501.0,100.0
157,1,211901.0,201502.0,100.13314497229655
158,2,211901.0,201503.0,98.58972043521761
159,3,211901.0,201504.0,101.04150301863035
160,4,211901.0,201505.0,98.0800404066989
161,6,211901.0,201506.0,98.36957322457324
162,7,211901.0,201507.0,97.59076304938495
163,8,211901.0,201508.0,95.0982920921315
164,9,211901.0,201509.0,96.1691731196508
165,5,211901.0,201510.0,95.0053999867994
166,10,211901.0,201511.0,95.18475981243267
167,11,211901.0,201512.0,96.85732971840974
168,12,211901.0,201601.0,94.16994667338162
169,2,212006.0,201501.0,100.0
170,3,212006.0,201502.0,99.69152715514586
171,4,212006.0,201503.0,99.73618782701614
172,5,212006.0,201504.0,99.53871104295864
173,6,212006.0,201505.0,98.19722322027485
174,7,212006.0,201506.0,98.35125432485546
175,8,212006.0,201507.0,97.6597369543791
176,9,212006.0,201508.0,95.4618093222619
177,1,212006.0,201509.0,96.97987234274396
178,0,212006.0,201510.0,99.74557640554238
179,10,212006.0,201511.0,86.48648648648646
180,11,212006.0,201512.0,86.48648648648646
181,12,212006.0,201601.0,86.48648648648647
182,0,212011.0,201501.0,100.0
183,1,212011.0,201502.0,99.70006209109307
184,2,212011.0,201503.0,97.958170292837
185,3,212011.0,201504.0,110.17556460115814
186,4,212011.0,201505.0,112.91410140300509
187,5,212011.0,201506.0,99.18030433121318
188,6,212011.0,201507.0,108.78451930679527
189,7,212011.0,201508.0,111.69011098429169
190,8,212011.0,201509.0,106.34180623825816
191,11,212011.0,201510.0,126.15260642055696
192,9,212011.0,201511.0,120.06330841473229
193,10,212011.0,201512.0,117.29314677606675
194,12,212011.0,201601.0,117.8504988736949
195,1,212016.0,201501.0,100.0
196,2,212016.0,201502.0,100.08912712622899
197,3,212016.0,201503.0,97.4128414836263
198,5,212016.0,201504.0,99.21746483653321
199,6,212016.0,201505.0,96.81802720855653
200,7,212016.0,201506.0,99.57514419760507
201,8,212016.0,201507.0,100.32823233558439
202,9,212016.0,201508.0,96.91626243253833
203,4,212016.0,201509.0,95.16838716328697
204,11,212016.0,201510.0,95.62908261500802
205,10,212016.0,201511.0,97.74882980549796
206,0,212016.0,201512.0,94.56249134578623
207,12,212016.0,201601.0,94.1670406411023
208,0,212017.0,201501.0,100.0
209,2,212017.0,201502.0,99.23046322218916
210,3,212017.0,201503.0,96.22832780669584
211,4,212017.0,201504.0,99.04055034711611
212,5,212017.0,201505.0,99.40908555561535
213,6,212017.0,201506.0,94.214039915973
214,7,212017.0,201507.0,100.65289302080704
215,8,212017.0,201508.0,100.00778724816301
216,9,212017.0,201509.0,96.92716590347868
217,1,212017.0,201510.0,93.57251014119578
218,10,212017.0,201511.0,99.41748805405086
219,11,212017.0,201512.0,93.9275234900187
220,12,212017.0,201601.0,95.42495056050636
221,0,212319.0,201501.0,100.0
222,1,212319.0,201502.0,100.0
223,2,212319.0,201503.0,100.0
224,9,212319.0,201504.0,100.0
225,10,212319.0,201505.0,102.48631746113534
226,11,212319.0,201506.0,102.48631746113534
227,3,212319.0,201507.0,102.47401462576697
228,4,212319.0,201508.0,95.4477606294478
229,5,212319.0,201509.0,102.06767927637634
230,6,212319.0,201510.0,100.0
231,7,212319.0,201511.0,102.06767927637634
232,8,212319.0,201512.0,99.42288260994074
233,12,212319.0,201601.0,97.5683368666526
234,0,212360.0,201501.0,100.0
235,1,212360.0,201502.0,101.96364683709722
236,2,212360.0,201503.0,101.71779463674939
237,3,212360.0,201504.0,101.50257598981453
238,4,212360.0,201505.0,102.47599592524304
239,5,212360.0,201506.0,103.58272699839226
240,6,212360.0,201507.0,103.59534329379953
241,7,212360.0,201508.0,104.26142091077806
242,8,212360.0,201509.0,100.64250022743005
243,9,212360.0,201510.0,104.59827925202558
244,10,212360.0,201511.0,99.2725839435334
245,11,212360.0,201512.0,99.6039203420047
246,12,212360.0,201601.0,100.57045551137432
247,0,212515.0,201501.0,100.0
248,1,212515.0,201502.0,105.94168288256074
249,2,212515.0,201503.0,105.84333311668095
250,10,212515.0,201504.0,104.95620539282389
251,3,212515.0,201505.0,104.19980982563757
252,4,212515.0,201506.0,104.3000285580741
253,5,212515.0,201507.0,105.70546222899449
254,6,212515.0,201508.0,104.50850266921594
255,7,212515.0,201509.0,106.12042900915701
256,8,212515.0,201510.0,106.5774507008075
257,9,212515.0,201511.0,106.0088655077675
258,11,212515.0,201512.0,105.28646747811324
259,12,212515.0,201601.0,105.96209222387589
260,0,212519.0,201501.0,100.0
261,1,212519.0,201502.0,98.41945884574737
262,2,212519.0,201503.0,97.57462630513605
263,3,212519.0,201504.0,97.83381829841288
264,4,212519.0,201505.0,98.02187378801317
265,7,212519.0,201506.0,97.13148049790823
266,8,212519.0,201507.0,98.48287668304316
267,9,212519.0,201508.0,97.93226861263723
268,10,212519.0,201509.0,98.13122562571178
269,11,212519.0,201510.0,98.2920441899723
270,5,212519.0,201511.0,96.66239234906581
271,6,212519.0,201512.0,95.79940135113769
272,12,212519.0,201601.0,95.96817845655806
273,8,212717.0,201501.0,100.0
274,9,212717.0,201502.0,100.23798108132964
275,10,212717.0,201503.0,100.95850562551188
276,11,212717.0,201504.0,102.41964053096324
277,0,212717.0,201505.0,104.31673586064711
278,1,212717.0,201506.0,104.36660330318226
279,2,212717.0,201507.0,105.09131789436017
280,3,212717.0,201508.0,105.0336472515902
281,4,212717.0,201509.0,104.65326185838401
282,5,212717.0,201510.0,98.11371372196557
283,6,212717.0,201511.0,99.34592463803746
284,7,212717.0,201512.0,100.08346271235085
285,12,212717.0,201601.0,102.01832736099476
286,8,212719.0,201501.0,100.0
287,9,212719.0,201502.0,96.02593669874537
288,10,212719.0,201503.0,95.3791199526754
289,11,212719.0,201504.0,95.3791199526754
290,0,212719.0,201505.0,95.3791199526754
291,1,212719.0,201506.0,95.37911995267542
292,2,212719.0,201507.0,95.3791199526754
293,3,212719.0,201508.0,95.37911995267541
294,4,212719.0,201509.0,95.3791199526754
295,5,212719.0,201510.0,93.88677354168695
296,6,212719.0,201511.0,95.3791199526754
297,7,212719.0,201512.0,95.3791199526754
298,12,212719.0,201601.0,95.3791199526754
299,4,212720.0,201501.0,100.0
300,6,212720.0,201502.0,89.82781276284561
301,7,212720.0,201503.0,90.0029842912099
302,5,212720.0,201504.0,84.53413861396676
303,10,212720.0,201505.0,77.77955169163724
304,0,212720.0,201506.0,75.94225674787872
305,1,212720.0,201507.0,67.23823428396996
306,2,212720.0,201508.0,71.00246826109594
307,3,212720.0,201509.0,75.36961508991665
308,11,212720.0,201510.0,81.20586724167411
309,8,212720.0,201511.0,102.1984338354071
310,9,212720.0,201512.0,101.96785854815114
311,12,212720.0,201601.0,87.83614756719936
312,0,212722.0,201501.0,100.0
313,1,212722.0,201502.0,95.86400168572354
314,2,212722.0,201503.0,95.67484796352495
315,3,212722.0,201504.0,97.31216851638123
316,4,212722.0,201505.0,98.86009446222937
317,5,212722.0,201506.0,100.52915909605402
318,6,212722.0,201507.0,95.37414501506738
319,7,212722.0,201508.0,93.96408747745328
320,8,212722.0,201509.0,91.41748806731808
321,9,212722.0,201510.0,94.09438396296787
322,10,212722.0,201511.0,96.468112090255
323,11,212722.0,201512.0,96.41736005827522
324,12,212722.0,201601.0,94.01690849740035
325,0,310207.0,201501.0,100.0
326,1,310207.0,201502.0,101.78962669104743
327,2,310207.0,201503.0,96.57870061871171
328,3,310207.0,201504.0,94.37051005816463
329,4,310207.0,201505.0,99.44425141864588
330,5,310207.0,201506.0,99.42448653297869
331,6,310207.0,201507.0,98.85145071999453
332,7,310207.0,201508.0,100.36165968755193
333,8,310207.0,201509.0,97.72350152291212
334,11,310207.0,201510.0,99.63219907717169
335,9,310207.0,201511.0,96.63227173311795
336,10,310207.0,201512.0,95.85260885806942
337,12,310207.0,201601.0,93.99561664627721
338,0,310215.0,201501.0,100.0
339,1,310215.0,201502.0,100.99285529021994
340,2,310215.0,201503.0,99.80601874071371
341,3,310215.0,201504.0,98.91454167044765
342,4,310215.0,201505.0,100.50091785642736
343,5,310215.0,201506.0,100.09874852203093
344,6,310215.0,201507.0,99.68388079591683
345,7,310215.0,201508.0,98.9748929185648
346,8,310215.0,201509.0,98.28865286318133
347,9,310215.0,201510.0,98.20503486805791
348,11,310215.0,201511.0,96.08754088770223
349,10,310215.0,201512.0,95.12634378332095
350,12,310215.0,201601.0,97.49761240864747
351,0,310218.0,201501.0,100.0
352,1,310218.0,201502.0,102.4171705708842
353,2,310218.0,201503.0,101.37750998840163
354,3,310218.0,201504.0,99.73106131900359
355,4,310218.0,201505.0,102.88781037914802
356,5,310218.0,201506.0,100.46149912695645
357,6,310218.0,201507.0,102.58155545364073
358,7,310218.0,201508.0,100.37213100877945
359,8,310218.0,201509.0,101.12443388689731
360,9,310218.0,201510.0,100.6882438989957
361,10,310218.0,201511.0,100.8473733466053
362,11,310218.0,201512.0,99.48806162601144
363,12,310218.0,201601.0,100.39690418615564
364,1,310401.0,201501.0,100.0
365,2,310401.0,201502.0,100.52315002273812
366,3,310401.0,201503.0,100.19207493033939
367,7,310401.0,201504.0,99.88586996626442
368,4,310401.0,201505.0,99.17872640415246
369,8,310401.0,201506.0,96.58486466900023
370,9,310401.0,201507.0,99.77214196970945
371,10,310401.0,201508.0,99.66997553175746
372,5,310401.0,201509.0,97.93733258495425
373,6,310401.0,201510.0,98.54356693971556
374,0,310401.0,201511.0,93.70837164128389
375,11,310401.0,201512.0,89.45651056647749
376,12,310401.0,201601.0,97.28243643724453
377,2,310403.0,201501.0,100.0
378,3,310403.0,201502.0,99.8345209791129
379,4,310403.0,201503.0,99.66259858893717
380,5,310403.0,201504.0,97.64699358995036
381,6,310403.0,201505.0,98.94417825120536
382,7,310403.0,201506.0,99.37378881421084
383,8,310403.0,201507.0,98.99201153498647
384,9,310403.0,201508.0,98.42325824908355
385,10,310403.0,201509.0,98.00487923730202
386,11,310403.0,201510.0,97.73429463284572
387,0,310403.0,201511.0,94.41887950787685
388,1,310403.0,201512.0,89.79981693072077
389,12,310403.0,201601.0,98.10426514809012
390,11,310405.0,201501.0,100.0
391,0,310405.0,201502.0,100.43845777725818
392,1,310405.0,201503.0,100.5513616912354
393,2,310405.0,201504.0,99.69292322416558
394,3,310405.0,201505.0,100.78700092614952
395,4,310405.0,201506.0,100.3121379242768
396,5,310405.0,201507.0,100.5256905639903
397,6,310405.0,201508.0,99.38554888638762
398,7,310405.0,201509.0,100.01369665546207
399,8,310405.0,201510.0,100.03144026598419
400,9,310405.0,201511.0,98.05593695261149
401,10,310405.0,201512.0,95.92974779683368
402,12,310405.0,201601.0,99.03274512905594
403,0,310419.0,201501.0,100.0
404,1,310419.0,201502.0,98.96006064926561
405,2,310419.0,201503.0,99.30826143240664
406,3,310419.0,201504.0,97.30344784628208
407,4,310419.0,201505.0,97.08823861850051
408,5,310419.0,201506.0,96.09884293427238
409,6,310419.0,201507.0,96.48588060723267
410,7,310419.0,201508.0,95.86090949683975
411,8,310419.0,201509.0,92.419301840299
412,9,310419.0,201510.0,91.57883453060698
413,10,310419.0,201511.0,91.82807719518951
414,11,310419.0,201512.0,86.96646511526738
415,12,310419.0,201601.0,88.5622512080164
416,0,310421.0,201501.0,100.0
417,1,310421.0,201502.0,98.98031705944662
418,2,310421.0,201503.0,99.50338241923656
419,3,310421.0,201504.0,97.59877473312099
420,4,310421.0,201505.0,98.19665010169494
421,5,310421.0,201506.0,97.96262966305598
422,6,310421.0,201507.0,96.64370654332657
423,7,310421.0,201508.0,96.59068447785936
424,8,310421.0,201509.0,93.8854723334367
425,9,310421.0,201510.0,92.75821525126993
426,10,310421.0,201511.0,91.89344807637632
427,11,310421.0,201512.0,85.35392553423674
428,12,310421.0,201601.0,88.83077805345536
429,0,310427.0,201501.0,100.0
430,1,310427.0,201502.0,99.79777633530456
431,2,310427.0,201503.0,98.73427546078626
432,3,310427.0,201504.0,97.64742244459576
433,4,310427.0,201505.0,98.74254150766507
434,5,310427.0,201506.0,98.43905777735486
435,6,310427.0,201507.0,97.72009371393791
436,7,310427.0,201508.0,97.04878543244911
437,8,310427.0,201509.0,97.25259365947346
438,9,310427.0,201510.0,98.67627052536612
439,10,310427.0,201511.0,95.2562379012802
440,11,310427.0,201512.0,91.06123942472854
441,12,310427.0,201601.0,97.61735506694916
