,month,Chainedaverage,level
379,201408,99.9167295797,212006.0
380,201409,97.3777104719,212006.0
381,201410,95.6383806659,212006.0
382,201411,98.2429886225,212006.0
383,201412,100.202925893,212006.0
384,201501,100.374845725,212006.0
385,201502,99.9141568561,212006.0
386,201503,100.092048431,212006.0
387,201504,99.9370059717,212006.0
388,201505,98.904073362,212006.0
389,201506,99.2129258916,212006.0
390,201507,98.4977614018,212006.0
391,201508,97.8133642994,212006.0
392,201509,99.4417987053,212006.0
393,201510,91.287414344,212006.0
394,201511,90.3338179493,212006.0
395,201512,90.3338179493,212006.0
396,201601,90.3338179493,212006.0
397,201602,90.3338179493,212006.0
398,201603,90.3338179493,212006.0
399,201605,87.4653431292,212006.0
400,201606,89.4476232243,212006.0
401,201607,89.2354839663,212006.0
402,201608,88.7930694249,212006.0
403,201610,91.1826082105,212006.0
404,201611,91.1826082105,212006.0
405,201406,100.0,212011.0
406,201407,100.853161475,212011.0
407,201408,100.189954591,212011.0
408,201409,100.011477164,212011.0
409,201410,98.6114616629,212011.0
410,201411,97.1436322311,212011.0
411,201412,95.9766280317,212011.0
412,201501,93.0825247536,212011.0
413,201502,90.5619553978,212011.0
414,201503,88.6885273312,212011.0
415,201504,93.363950758,212011.0
416,201505,101.64137786,212011.0
417,201506,101.362478239,212011.0
418,201507,100.852962196,212011.0
419,201508,101.601721011,212011.0
420,201509,96.8360313436,212011.0
421,201510,99.7912486147,212011.0
422,201511,100.006817543,212011.0
423,201512,98.0880388704,212011.0
424,201601,97.9098805693,212011.0
425,201602,100.468313941,212011.0
426,201603,99.3804163946,212011.0
427,201604,93.8992319944,212011.0
428,201605,97.4682203373,212011.0
429,201606,94.3387217611,212011.0
430,201607,95.4693237148,212011.0
431,201608,95.9677839734,212011.0
432,201610,96.0180427527,212011.0
433,201611,95.2606746662,212011.0
434,201406,100.0,212016.0
435,201407,98.5475510606,212016.0
436,201408,98.62231608,212016.0
437,201409,97.7848804133,212016.0
438,201410,96.1207496129,212016.0
439,201411,96.4402929838,212016.0
440,201412,97.3242145594,212016.0
441,201501,95.7866340034,212016.0
442,201502,95.5674473491,212016.0
443,201503,92.7600136237,212016.0
444,201504,93.9991890855,212016.0
445,201505,93.5135582275,212016.0
446,201506,94.6563208375,212016.0
447,201507,98.8602929825,212016.0
448,201508,95.9335985028,212016.0
449,201509,93.7789522922,212016.0
450,201510,92.5953294673,212016.0
451,201511,94.9948542961,212016.0
452,201512,97.3978256015,212016.0
453,201601,95.3027233618,212016.0
454,201602,90.0900611045,212016.0
455,201603,89.0574769564,212016.0
456,201604,88.4443982763,212016.0
457,201605,89.0964586651,212016.0
458,201606,89.3074711232,212016.0
459,201607,87.9831461014,212016.0
460,201608,85.6073484287,212016.0
461,201610,84.3348175569,212016.0
462,201611,84.0017794919,212016.0
463,201406,100.0,212017.0
464,201407,99.9533037073,212017.0
465,201408,95.1220630076,212017.0
466,201409,97.2429861776,212017.0
467,201410,92.8101645021,212017.0
468,201411,93.8721983743,212017.0
469,201412,98.1394925044,212017.0
470,201501,96.0259034489,212017.0
471,201502,95.2355397044,212017.0
472,201503,92.2740591464,212017.0
473,201504,93.3198711871,212017.0
474,201505,95.5699318995,212017.0
475,201506,90.5369409595,212017.0
476,201507,91.0016439644,212017.0
477,201508,89.7387496502,212017.0
478,201509,86.7436826004,212017.0
479,201510,81.5426960368,212017.0
480,201511,86.9415144101,212017.0
481,201512,82.8385143812,212017.0
482,201601,81.3817920339,212017.0
483,201602,83.51639851,212017.0
484,201603,85.6060657903,212017.0
485,201604,86.5960231882,212017.0
486,201605,87.7766411572,212017.0
487,201606,87.1916984925,212017.0
488,201607,88.775761181,212017.0
489,201608,89.4616949497,212017.0
490,201610,88.5482004156,212017.0
491,201611,87.7757704693,212017.0
492,201406,100.0,212319.0
493,201407,100.0,212319.0
494,201408,98.0668086134,212319.0
495,201409,97.510033272,212319.0
496,201410,97.510033272,212319.0
497,201411,96.3024043492,212319.0
498,201412,92.4387940608,212319.0
499,201501,92.4387940608,212319.0
500,201502,92.4387940608,212319.0
501,201503,92.4387940608,212319.0
502,201504,92.4387940608,212319.0
503,201505,89.8378692848,212319.0
504,201506,88.0553041223,212319.0
505,201507,90.4166626039,212319.0
506,201508,91.2941380297,212319.0
507,201509,95.7681461549,212319.0
508,201510,95.7681461549,212319.0
509,201511,95.7681461549,212319.0
510,201512,93.286584161,212319.0
511,201601,85.8339131726,212319.0
512,201602,86.7563176869,212319.0
513,201603,84.2939863563,212319.0
514,201604,86.1273334207,212319.0
515,201605,91.7336372441,212319.0
516,201606,91.7336372441,212319.0
517,201607,91.7336372441,212319.0
518,201608,91.7336372441,212319.0
519,201610,90.0663783658,212319.0
520,201611,90.5322081073,212319.0
521,201406,100.0,212360.0
522,201407,97.0242711276,212360.0
523,201408,97.2419209236,212360.0
524,201409,97.3386771278,212360.0
525,201410,95.6099265276,212360.0
526,201411,91.5197870629,212360.0
527,201412,91.2938624502,212360.0
528,201501,91.4930340161,212360.0
529,201502,93.7046829918,212360.0
530,201503,93.7125629528,212360.0
531,201504,93.9187093267,212360.0
532,201505,92.9773112261,212360.0
533,201506,92.1140006067,212360.0
534,201507,90.9857216839,212360.0
535,201508,90.9889907822,212360.0
536,201509,88.5807315848,212360.0
537,201510,88.1076338074,212360.0
538,201511,87.0718191026,212360.0
539,201512,86.0643586907,212360.0
540,201601,86.5703970158,212360.0
541,201602,87.1695160498,212360.0
542,201603,83.362687863,212360.0
543,201604,83.3013246836,212360.0
544,201605,80.777453909,212360.0
545,201606,80.6156688639,212360.0
546,201607,81.0660626557,212360.0
547,201608,81.0660626557,212360.0
548,201610,81.0660626557,212360.0
549,201611,80.9541695638,212360.0
550,201406,100.0,212515.0
551,201407,100.349897365,212515.0
552,201408,101.403660252,212515.0
553,201409,101.856494327,212515.0
554,201410,101.122998858,212515.0
555,201411,98.5095555238,212515.0
556,201412,97.1460440313,212515.0
557,201501,91.6190149454,212515.0
558,201502,97.3934772742,212515.0
559,201503,97.2921964443,212515.0
560,201504,96.0499614612,212515.0
561,201505,95.3021192602,212515.0
562,201506,95.8367275871,212515.0
563,201507,96.4475859098,212515.0
564,201508,96.5265949679,212515.0
565,201509,97.878502784,212515.0
566,201510,97.9356369843,212515.0
567,201511,97.6755659083,212515.0
568,201512,97.5841366298,212515.0
569,201601,97.858025966,212515.0
570,201602,98.6769798726,212515.0
571,201603,97.8657965214,212515.0
572,201604,96.5482448493,212515.0
573,201605,97.6829333948,212515.0
574,201606,98.7755085016,212515.0
575,201607,99.5905944258,212515.0
576,201608,100.680802219,212515.0
577,201610,101.177818886,212515.0
578,201611,101.128017374,212515.0
579,201406,100.0,212519.0
580,201407,100.867090016,212519.0
581,201408,100.295903269,212519.0
582,201409,104.097078145,212519.0
583,201410,110.625346792,212519.0
584,201411,113.294301571,212519.0
585,201412,115.230880256,212519.0
586,201501,115.014371579,212519.0
587,201502,113.085324588,212519.0
588,201503,111.623281365,212519.0
589,201504,111.59258152,212519.0
590,201505,111.49941163,212519.0
591,201506,111.439152525,212519.0
592,201507,110.783114723,212519.0
593,201508,112.115960195,212519.0
594,201509,111.744155383,212519.0
595,201510,111.776095792,212519.0
596,201511,108.488108458,212519.0
597,201512,108.049745803,212519.0
598,201601,108.019756506,212519.0
599,201602,107.732859972,212519.0
600,201603,105.714243773,212519.0
601,201604,103.407790153,212519.0
602,201605,102.947902545,212519.0
603,201606,102.486497627,212519.0
604,201607,103.819336221,212519.0
605,201608,103.802233717,212519.0
606,201610,103.802233717,212519.0
607,201611,103.936892411,212519.0
608,201406,100.0,212717.0
609,201407,101.027335499,212717.0
610,201408,100.773658416,212717.0
611,201409,98.4920654564,212717.0
612,201410,94.9639530483,212717.0
613,201411,92.8529307956,212717.0
614,201412,94.164821708,212717.0
615,201501,93.4251153805,212717.0
616,201502,93.643270319,212717.0
617,201503,93.5171956922,212717.0
618,201504,95.1105122563,212717.0
619,201505,96.7131995585,212717.0
620,201506,96.9058122845,212717.0
621,201507,96.8829772558,212717.0
622,201508,96.3683499517,212717.0
623,201509,93.9363882383,212717.0
624,201510,92.1909667455,212717.0
625,201511,89.9380572844,212717.0
626,201512,89.1130143694,212717.0
627,201601,87.8341521525,212717.0
628,201602,88.8515280491,212717.0
629,201603,79.5682251452,212717.0
630,201604,76.0700121204,212717.0
631,201605,95.4958714827,212717.0
632,201606,106.57810448,212717.0
633,201607,106.646045077,212717.0
634,201608,106.161571303,212717.0
635,201610,106.161571303,212717.0
636,201611,106.106942102,212717.0
637,201406,100.0,212719.0
638,201407,108.811740158,212719.0
639,201408,108.811740158,212719.0
640,201409,108.811740158,212719.0
641,201410,101.319282646,212719.0
642,201411,100.952404259,212719.0
643,201412,100.952404259,212719.0
644,201501,100.952404259,212719.0
645,201502,95.6389360561,212719.0
