,level_3,period,weighted_index
1455,food_and_non_alcoholic_beverages,20160405,89.839174615
1456,food_and_non_alcoholic_beverages,20160406,89.6505677471
1457,food_and_non_alcoholic_beverages,20160407,89.6411612734
1458,food_and_non_alcoholic_beverages,20160408,89.6824805059
1459,food_and_non_alcoholic_beverages,20160409,89.6734526986
1460,food_and_non_alcoholic_beverages,20160410,89.6734526986
1461,food_and_non_alcoholic_beverages,20160411,89.6734526986
1462,food_and_non_alcoholic_beverages,20160412,89.6734526986
1463,food_and_non_alcoholic_beverages,20160413,89.6734526986
1464,food_and_non_alcoholic_beverages,20160414,89.8637769782
1465,food_and_non_alcoholic_beverages,20160415,89.8637769782
1466,food_and_non_alcoholic_beverages,20160416,89.8577120823
1467,food_and_non_alcoholic_beverages,20160417,89.8673792299
1468,food_and_non_alcoholic_beverages,20160418,89.8610942218
1469,food_and_non_alcoholic_beverages,20160419,89.6636798455
1470,food_and_non_alcoholic_beverages,20160420,89.8433586532
1471,food_and_non_alcoholic_beverages,20160421,89.855648569
1472,food_and_non_alcoholic_beverages,20160422,89.8507698426
1473,food_and_non_alcoholic_beverages,20160423,89.8537569036
1474,food_and_non_alcoholic_beverages,20160424,88.0509794521
1475,food_and_non_alcoholic_beverages,20160425,88.0509794521
1476,food_and_non_alcoholic_beverages,20160426,88.1719612714
1477,food_and_non_alcoholic_beverages,20160427,88.5136433485
1478,food_and_non_alcoholic_beverages,20160428,88.5136433485
1479,food_and_non_alcoholic_beverages,20160429,88.5364821504
1480,food_and_non_alcoholic_beverages,20160430,88.5364821504
1481,food_and_non_alcoholic_beverages,20160501,88.5364821504
1482,food_and_non_alcoholic_beverages,20160502,88.5614824541
1483,food_and_non_alcoholic_beverages,20160503,88.5520232682
1484,food_and_non_alcoholic_beverages,20160504,88.5520232682
1485,food_and_non_alcoholic_beverages,20160505,88.5170606149
1486,food_and_non_alcoholic_beverages,20160506,88.5170606149
1487,food_and_non_alcoholic_beverages,20160507,88.5170606149
1488,food_and_non_alcoholic_beverages,20160508,88.5170606149
1489,food_and_non_alcoholic_beverages,20160509,88.4579039306
1490,food_and_non_alcoholic_beverages,20160510,88.4538970708
1491,food_and_non_alcoholic_beverages,20160511,88.6079092739
1492,food_and_non_alcoholic_beverages,20160512,91.0641385518
1493,food_and_non_alcoholic_beverages,20160513,90.7715628776
1494,food_and_non_alcoholic_beverages,20160514,90.9179050786
1495,food_and_non_alcoholic_beverages,20160515,90.8227989733
1496,food_and_non_alcoholic_beverages,20160516,91.0398390955
1497,food_and_non_alcoholic_beverages,20160517,90.9697697949
1498,food_and_non_alcoholic_beverages,20160518,90.927048854
1499,food_and_non_alcoholic_beverages,20160519,90.9832476297
1500,food_and_non_alcoholic_beverages,20160520,90.8624549406
1501,food_and_non_alcoholic_beverages,20160521,90.9786224394
1502,food_and_non_alcoholic_beverages,20160522,90.9767091567
1503,food_and_non_alcoholic_beverages,20160523,91.0965384112
1504,food_and_non_alcoholic_beverages,20160524,90.9280079764
1505,food_and_non_alcoholic_beverages,20160525,91.0678437606
1506,food_and_non_alcoholic_beverages,20160526,90.8808989211
1507,food_and_non_alcoholic_beverages,20160527,90.8660728527
1508,food_and_non_alcoholic_beverages,20160528,90.8791007685
1509,food_and_non_alcoholic_beverages,20160529,90.8311217226
1510,food_and_non_alcoholic_beverages,20160530,90.8334977644
1511,food_and_non_alcoholic_beverages,20160531,91.1398304218
1512,food_and_non_alcoholic_beverages,20160601,91.0976287064
1513,food_and_non_alcoholic_beverages,20160602,90.9726143233
1514,food_and_non_alcoholic_beverages,20160603,91.1538884834
1515,food_and_non_alcoholic_beverages,20160604,91.1935430485
1516,food_and_non_alcoholic_beverages,20160605,91.0897994253
1517,food_and_non_alcoholic_beverages,20160606,91.008969512
1518,food_and_non_alcoholic_beverages,20160607,90.987718035
1519,food_and_non_alcoholic_beverages,20160608,91.1468475413
1520,food_and_non_alcoholic_beverages,20160609,90.8405121435
1521,food_and_non_alcoholic_beverages,20160610,90.8499170313
1522,food_and_non_alcoholic_beverages,20160611,90.7671462944
1523,food_and_non_alcoholic_beverages,20160612,90.7796285618
1524,food_and_non_alcoholic_beverages,20160613,91.0030477565
1525,food_and_non_alcoholic_beverages,20160614,91.0672362463
1526,food_and_non_alcoholic_beverages,20160615,90.9852969357
1527,food_and_non_alcoholic_beverages,20160616,90.8882411777
1528,food_and_non_alcoholic_beverages,20160617,90.8710394087
1529,food_and_non_alcoholic_beverages,20160618,91.0897054361
1530,food_and_non_alcoholic_beverages,20160619,91.105115544
1531,food_and_non_alcoholic_beverages,20160620,90.953103091
1532,food_and_non_alcoholic_beverages,20160621,90.6924107255
1533,food_and_non_alcoholic_beverages,20160622,90.6182356573
1534,food_and_non_alcoholic_beverages,20160623,90.6163287126
1535,food_and_non_alcoholic_beverages,20160624,90.6134229248
1536,food_and_non_alcoholic_beverages,20160625,90.5511370128
1537,food_and_non_alcoholic_beverages,20160626,90.402573061
1538,food_and_non_alcoholic_beverages,20160627,90.6718972377
1539,food_and_non_alcoholic_beverages,20160628,90.5854378151
1540,food_and_non_alcoholic_beverages,20160629,91.7106588741
1541,food_and_non_alcoholic_beverages,20160630,90.7317307461
1542,food_and_non_alcoholic_beverages,20160701,90.7981144083
1543,food_and_non_alcoholic_beverages,20160702,90.7227317657
1544,food_and_non_alcoholic_beverages,20160703,90.8272084614
1545,food_and_non_alcoholic_beverages,20160704,90.7727169184
1546,food_and_non_alcoholic_beverages,20160705,90.8893165997
1547,food_and_non_alcoholic_beverages,20160706,90.9148714498
1548,food_and_non_alcoholic_beverages,20160707,90.8031328218
1549,food_and_non_alcoholic_beverages,20160708,90.7844030287
1550,food_and_non_alcoholic_beverages,20160709,90.7036536526
1551,food_and_non_alcoholic_beverages,20160710,90.7714243526
1552,food_and_non_alcoholic_beverages,20160711,90.7970830156
1553,food_and_non_alcoholic_beverages,20160712,90.551893789
1554,food_and_non_alcoholic_beverages,20160713,90.7579676017
1555,food_and_non_alcoholic_beverages,20160714,90.8170200038
1556,food_and_non_alcoholic_beverages,20160715,90.520780104
1557,food_and_non_alcoholic_beverages,20160716,90.520780104
1558,food_and_non_alcoholic_beverages,20160717,90.4908791834
1559,food_and_non_alcoholic_beverages,20160718,90.4908791834
1560,food_and_non_alcoholic_beverages,20160719,90.3927220122
1561,food_and_non_alcoholic_beverages,20160720,90.2792916396
1562,food_and_non_alcoholic_beverages,20160721,90.3750321575
1563,food_and_non_alcoholic_beverages,20160722,90.4916524254
1564,food_and_non_alcoholic_beverages,20160723,90.5792913457
1565,food_and_non_alcoholic_beverages,20160724,90.2796920356
1566,food_and_non_alcoholic_beverages,20160725,90.0704253875
1567,food_and_non_alcoholic_beverages,20160726,90.3021960977
1568,food_and_non_alcoholic_beverages,20160727,91.8614408056
1569,food_and_non_alcoholic_beverages,20160728,91.0061379986
1570,food_and_non_alcoholic_beverages,20160729,90.8762964165
1571,food_and_non_alcoholic_beverages,20160730,91.0251728858
1572,food_and_non_alcoholic_beverages,20160731,90.6753360355
1573,food_and_non_alcoholic_beverages,20160801,90.7843210946
1574,food_and_non_alcoholic_beverages,20160802,90.6853204349
1575,food_and_non_alcoholic_beverages,20160803,90.7458548323
1576,food_and_non_alcoholic_beverages,20160804,90.7098462008
1577,food_and_non_alcoholic_beverages,20160805,90.6569204272
1578,food_and_non_alcoholic_beverages,20160806,90.8758695217
1579,food_and_non_alcoholic_beverages,20160807,90.8758695217
1580,food_and_non_alcoholic_beverages,20160808,90.45407052
1581,food_and_non_alcoholic_beverages,20161031,90.3494466079
1582,food_and_non_alcoholic_beverages,20161101,90.3368717667
1584,food_and_non_alcoholic_beverages,20161103,90.4757105202
